;avg #n classes+groups;min #n classes+groups;max #n classes+groups;avg #n groups;min #n groups;max #n groups;avg #c groups;min #c groups;max #c groups;Fishers DR (C);Fishers DRv (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Fishers DR (G);Fishers DRv (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);Acc (X);Acc (G);Acc (G - X);n;c;gs;features_remove_percent;n_group_features;group_imbalance;cls_imbalance;n_features
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8415281355016901;0,054266214799650075;0,00420183227119959;0,777;0,5192917673983547;0,646;0,8694122540781288;0,28467225102704924;7,26863239528219e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,37666666666666665;0,5233333333333333;0,14666666666666667;1000;30;0,75;0,0;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,57204723398353;0,038574728171341666;0,00044503665412930015;0,695;0,5035882247907675;0,553;0,8694122540781288;0,2846722510270491;7,2686323952821835e-12;0,6444444444444445;0,49523367474851654;0,4222222222222222;0,45;0,4766666666666667;0,026666666666666672;1000;30;0,75;0,0;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,45734144435815244;0,03249581938218872;0,0003930579820548182;0,703;0,5027294056837837;0,524;0,8694122540781288;0,28467225102704924;7,268632395282146e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,43666666666666665;0,4666666666666667;0,030000000000000027;1000;30;0,75;0,0;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,3923511844945173;0,030620198003604503;0,0005787067485812651;0,62;0,49783910467858333;0,455;0,869412254078129;0,28467225102705057;7,268632395282198e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,4633333333333333;0,48333333333333334;0,020000000000000018;1000;30;0,75;0,0;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8407385101322147;0,05698072351652946;0,0041694496660071405;0,765;0,5131285695442627;0,642;0,8871284519884126;0,24432890710399174;1,0625087523550276e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,4166666666666667;0,5;0,08333333333333331;1000;30;0,75;0,05;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5816055389230147;0,03991004535588353;0,0004574093523424288;0,709;0,5020899515538644;0,534;0,8871284519884126;0,24432890710399172;1,0625087523550247e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,4666666666666667;0,5266666666666666;0,05999999999999994;1000;30;0,75;0,05;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4616356440189442;0,03396446979490521;0,0002319429773109969;0,716;0,5030298524816116;0,538;0,8871284519884126;0,24432890710399172;1,0625087523550255e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,45666666666666667;0,48333333333333334;0,026666666666666672;1000;30;0,75;0,05;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,40052559883268096;0,03047083320182102;;0,634;0,49705912058364676;0,469;0,8871284519884126;0,2443289071039912;1,0625087523550307e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,5166666666666667;0,52;0,0033333333333332993;1000;30;0,75;0,05;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8277414354376691;0,048980721568475966;0,0036813288927115572;0,772;0,5079112897433478;0,624;0,8562155047313932;0,21142035276693685;8,686867802656712e-11;0,6;0,48789430669079287;0,28888888888888886;0,4;0,5166666666666667;0,1166666666666667;1000;30;0,75;0,1;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5586673641715149;0,03666531416365044;0,00036648437746672686;0,603;0,49568223377690857;0,432;0,8562155047313931;0,21142035276693677;8,686867802656712e-11;0,6;0,4878943066907929;0,28888888888888886;0,4766666666666667;0,5633333333333334;0,08666666666666667;1000;30;0,75;0,1;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4773762679701368;0,03190140297349673;0,00027181660372570384;0,624;0,4964125819977309;0,446;0,8562155047313932;0,21142035276693721;8,686867802656704e-11;0,6;0,4878943066907929;0,28888888888888886;0,5033333333333333;0,5266666666666666;0,023333333333333317;1000;30;0,75;0,1;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,41313894018568215;0,02801251469168422;0,000504714704214004;0,638;0,4972270106950973;0,46;0,8562155047313932;0,21142035276693655;8,686867802656768e-11;0,6;0,4878943066907929;0,28888888888888886;0,5;0,56;0,06000000000000005;1000;30;0,75;0,1;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8290060066187662;0,04421590639401035;0,0015557831485207164;0,758;0,5083888185765238;0,608;0,843412704990427;0,1449292211034779;3,127389249748104e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,4;0,4866666666666667;0,08666666666666667;1000;30;0,75;0,2;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5632451580609892;0,030347595842064;0,0002907931884963608;0,676;0,5006382312675245;0,5;0,843412704990427;0,14492922110347783;3,1273892497481058e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,46;0,5133333333333333;0,05333333333333329;1000;30;0,75;0,2;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4812399490473438;0,02747059031648495;;0,666;0,5008152624125913;0,517;0,8434127049904268;0,14492922110347786;3,127389249748095e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,4866666666666667;0,49666666666666665;0,009999999999999953;1000;30;0,75;0,2;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,42219547597618096;0,024123095797367163;0,00043540551828395106;0,671;0,4994475524417017;0,499;0,843412704990427;0,14492922110347833;3,1273892497480884e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,4866666666666667;0,54;0,053333333333333344;1000;30;0,75;0,2;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8286607332603438;0,048295244348009234;0,004216217533428615;0,769;0,5165574407926339;0,635;0,8694122540781288;0,2846722510270493;7,268632395282194e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,37;0,49333333333333335;0,12333333333333335;1000;30;1,0;0,0;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5517877385054734;0,034849642877845144;0,000671866408579667;0,679;0,5037927824661227;0,529;0,8694122540781288;0,28467225102704913;7,268632395282176e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,4866666666666667;0,51;0,023333333333333317;1000;30;1,0;0,0;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,44676706371493063;0,03047117611233112;0,0006617620835976094;0,711;0,5045036340374106;0,523;0,8694122540781288;0,28467225102704974;7,268632395282175e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,43333333333333335;0,4633333333333333;0,02999999999999997;1000;30;1,0;0,0;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,38924578247939323;0,029341615956722376;0,0010858454188944018;0,617;0,49801193080068;0,454;0,869412254078129;0,2846722510270504;7,2686323952822e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,4866666666666667;0,48333333333333334;-0,003333333333333355;1000;30;1,0;0,0;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8265547296576572;0,04992770852665917;0,004127898789678688;0,76;0,5108117772101537;0,619;0,8871284519884126;0,24432890710399174;1,062508752355029e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,3933333333333333;0,49666666666666665;0,10333333333333333;1000;30;1,0;0,05;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5615800855176668;0,03622866374040135;0,0006781937928244398;0,708;0,5026859206259717;0,527;0,8871284519884126;0,24432890710399174;1,062508752355029e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,46;0,49333333333333335;0,033333333333333326;1000;30;1,0;0,05;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,45028126569530685;0,03182195881720979;0,00040669019035615437;0,728;0,5048967179769186;0,554;0,887128451988413;0,2443289071039918;1,0625087523550253e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,48;0,5033333333333333;0,023333333333333317;1000;30;1,0;0,05;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,39727187708645006;0,029402883825233754;;0,633;0,4972555054424114;0,466;0,8871284519884126;0,24432890710399077;1,0625087523550267e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,5133333333333333;0,5233333333333333;0,010000000000000009;1000;30;1,0;0,05;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8086551170466385;0,043007434848113216;0,0034930353061344184;0,751;0,5068834565805101;0,599;0,8562155047313932;0,21142035276693677;8,686867802656716e-11;0,6;0,4878943066907929;0,28888888888888886;0,42333333333333334;0,54;0,1166666666666667;1000;30;1,0;0,1;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5318948476586902;0,03316924036406726;0,0005475670576004627;0,591;0,49461246526604585;0,418;0,8562155047313932;0,21142035276693671;8,686867802656695e-11;0,6;0,4878943066907929;0,28888888888888886;0,4866666666666667;0,5266666666666666;0,039999999999999925;1000;30;1,0;0,1;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,46709174870191705;0,029768765220981788;0,0004895767444526755;0,63;0,4970255060422847;0,451;0,8562155047313933;0,21142035276693677;8,686867802656744e-11;0,6;0,4878943066907929;0,28888888888888886;0,49666666666666665;0,5133333333333333;0,016666666666666663;1000;30;1,0;0,1;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4094393759739566;0,026803052851426167;;0,647;0,49811826499330436;0,466;0,8562155047313933;0,21142035276693663;8,686867802656958e-11;0,6;0,4878943066907929;0,28888888888888886;0,5233333333333333;0,5433333333333333;0,020000000000000018;1000;30;1,0;0,1;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8125504286407496;0,03772528241782175;0,0016797595842190632;0,728;0,507121668439558;0,589;0,8434127049904268;0,14492922110347786;3,127389249748106e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,4066666666666667;0,51;0,10333333333333333;1000;30;1,0;0,2;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5425977767844661;0,027950000047537088;0,00039527794517050515;0,692;0,5021533234507303;0,512;0,843412704990427;0,1449292211034779;3,1273892497481004e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,43666666666666665;0,55;0,1133333333333334;1000;30;1,0;0,2;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4695343197766653;0,02535582025150912;;0,672;0,5017961759283392;0,522;0,8434127049904271;0,1449292211034782;3,127389249748093e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,5;0,5033333333333333;0,0033333333333332993;1000;30;1,0;0,2;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4195543296455297;0,022939245794828096;0,0007354088357853153;0,67;0,49913498028608494;0,496;0,8434127049904271;0,14492922110347817;3,1273892497481037e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,49;0,51;0,020000000000000018;1000;30;1,0;0,2;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9427815020859811;0,08706467544541856;0,027169909872339682;0,909;0,5642015115729164;0,854;0,8638857350605105;0,3386798520610094;2,4752197325188135e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,09666666666666666;0,42333333333333334;0,32666666666666666;1000;40;0,0;0,0;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9427815020859811;0,08706467544541856;0,027169909872339682;0,909;0,5642015115729164;0,854;0,8638857350605105;0,3386798520610094;2,4752197325188135e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,12666666666666668;0,3933333333333333;0,2666666666666666;1000;40;0,0;0,0;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9427815020859811;0,08706467544541856;0,027169909872339682;0,909;0,5642015115729164;0,854;0,8638857350605105;0,3386798520610094;2,4752197325188135e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,10333333333333333;0,4066666666666667;0,30333333333333334;1000;40;0,0;0,0;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9427815020859811;0,08706467544541856;0,027169909872339682;0,909;0,5642015115729164;0,854;0,8638857350605105;0,3386798520610094;2,4752197325188135e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,13;0,44666666666666666;0,31666666666666665;1000;40;0,0;0,0;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,94088704642194;0,08759862149485392;0,018166787342132684;0,906;0,5451475031128079;0,847;0,8422697907289228;0,2906466660279391;2,821066155648229e-12;0,717391304347826;0,4998707318785667;0,5;0,14666666666666667;0,44333333333333336;0,2966666666666667;1000;40;0,0;0,05;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,94088704642194;0,08759862149485392;0,018166787342132684;0,906;0,5451475031128079;0,847;0,8422697907289228;0,2906466660279391;2,821066155648229e-12;0,717391304347826;0,4998707318785667;0,5;0,12;0,4;0,28;1000;40;0,0;0,05;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,94088704642194;0,08759862149485392;0,018166787342132684;0,906;0,5451475031128079;0,847;0,8422697907289228;0,2906466660279391;2,821066155648229e-12;0,717391304347826;0,4998707318785667;0,5;0,1;0,42;0,31999999999999995;1000;40;0,0;0,05;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,94088704642194;0,08759862149485392;0,018166787342132684;0,906;0,5451475031128079;0,847;0,8422697907289228;0,2906466660279391;2,821066155648229e-12;0,717391304347826;0,4998707318785667;0,5;0,14333333333333334;0,45;0,30666666666666664;1000;40;0,0;0,05;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,940515156407719;0,08564722025137625;0,009904098183436192;0,912;0,5238919274785865;0,857;0,8218998146528019;0,2814730931876715;1,1955917505323024e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,13;0,44;0,31;1000;40;0,0;0,1;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,940515156407719;0,08564722025137625;0,009904098183436192;0,912;0,5238919274785865;0,857;0,8218998146528019;0,2814730931876715;1,1955917505323024e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,13;0,44666666666666666;0,31666666666666665;1000;40;0,0;0,1;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,940515156407719;0,08564722025137625;0,009904098183436192;0,912;0,5238919274785865;0,857;0,8218998146528019;0,2814730931876715;1,1955917505323024e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,13;0,44;0,31;1000;40;0,0;0,1;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,940515156407719;0,08564722025137625;0,009904098183436192;0,912;0,5238919274785865;0,857;0,8218998146528019;0,2814730931876715;1,1955917505323024e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,11666666666666667;0,43;0,31333333333333335;1000;40;0,0;0,1;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9437242042801479;0,07840320965194855;0,0016835004504214834;0,905;0,5240128669427436;0,84;0,8578804510733624;0,2992235655613246;1,2627060748238383e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,13666666666666666;0,3933333333333333;0,25666666666666665;1000;40;0,0;0,2;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9437242042801479;0,07840320965194855;0,0016835004504214834;0,905;0,5240128669427436;0,84;0,8578804510733624;0,2992235655613246;1,2627060748238383e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,12;0,41;0,29;1000;40;0,0;0,2;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9437242042801479;0,07840320965194855;0,0016835004504214834;0,905;0,5240128669427436;0,84;0,8578804510733624;0,2992235655613246;1,2627060748238383e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,12;0,39;0,27;1000;40;0,0;0,2;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9437242042801479;0,07840320965194855;0,0016835004504214834;0,905;0,5240128669427436;0,84;0,8578804510733624;0,2992235655613246;1,2627060748238383e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,11333333333333333;0,4033333333333333;0,29;1000;40;0,0;0,2;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9082232057832935;0,07637689587100481;0,003212284741642628;0,873;0,5456958438304009;0,792;0,8638857350605104;0,3386798520610094;2,4752197325188135e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,17333333333333334;0,4033333333333333;0,22999999999999998;1000;40;0,25;0,0;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,7585360272134765;0,06416979747097061;9,081969810281457e-05;0,835;0,5302016192115093;0,736;0,8638857350605105;0,33867985206100937;2,4752197325188123e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,24333333333333335;0,41;0,16666666666666663;1000;40;0,25;0,0;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6176684007839063;0,05634069332076501;3,2638658337432246e-05;0,82;0,523773386644041;0,682;0,8638857350605104;0,3386798520610095;2,4752197325188135e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,2733333333333333;0,4066666666666667;0,13333333333333336;1000;40;0,25;0,0;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5032761293387084;0,0521275576194069;4,937438871707368e-05;0,742;0,5122890856866236;0,608;0,8638857350605104;0,33867985206100926;2,4752197325188216e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,33666666666666667;0,39666666666666667;0,06;1000;40;0,25;0,0;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9098992163991096;0,0784658948189799;0,002735817446531823;0,88;0,5376503337128049;0,793;0,8422697907289228;0,29064666602793904;2,8210661556482255e-12;0,717391304347826;0,4998707318785667;0,5;0,19;0,4066666666666667;0,21666666666666667;1000;40;0,25;0,05;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,7651985031199473;0,06498927017112174;0,00012792247462097204;0,833;0,5286263511791608;0,719;0,8422697907289228;0,290646666027939;2,821066155648223e-12;0,717391304347826;0,4998707318785666;0,5;0,26;0,43333333333333335;0,17333333333333334;1000;40;0,25;0,05;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6221095631048496;0,058060241866141164;5,310577858282783e-05;0,812;0,5193549833631345;0,667;0,8422697907289228;0,2906466660279392;2,8210661556482267e-12;0,717391304347826;0,4998707318785666;0,5;0,28;0,45666666666666667;0,17666666666666664;1000;40;0,25;0,05;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5061689618808882;0,05272304451106494;5,298129595283239e-05;0,755;0,5120627707390222;0,608;0,8422697907289228;0,29064666602793904;2,8210661556482413e-12;0,717391304347826;0,4998707318785666;0,5;0,32666666666666666;0,44666666666666666;0,12;1000;40;0,25;0,05;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9016652259589031;0,07252718016406122;0,0014693555751172527;0,867;0,5196909639461943;0,791;0,8218998146528019;0,2814730931876715;1,1955917505323029e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,17666666666666667;0,44333333333333336;0,2666666666666667;1000;40;0,25;0,1;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,7546997210027035;0,06079944199643406;7,343145396520613e-05;0,804;0,5144566894001232;0,69;0,8218998146528019;0,28147309318767166;1,1955917505323063e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,2866666666666667;0,4066666666666667;0,12;1000;40;0,25;0,1;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6163628435282833;0,05470558176410302;2,0509435802178612e-05;0,786;0,5118698154490267;0,651;0,8218998146528019;0,2814730931876716;1,195591750532306e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,2733333333333333;0,41;0,13666666666666666;1000;40;0,25;0,1;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5161578212301046;0,04964948498148332;3,00612032959758e-05;0,734;0,5065820501522104;0,571;0,8218998146528019;0,2814730931876714;1,1955917505322998e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,3466666666666667;0,47;0,1233333333333333;1000;40;0,25;0,1;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,9172192138190469;0,06815792469508204;0,00037075558222476944;0,864;0,5199172527212977;0,788;0,8578804510733626;0,2992235655613247;1,2627060748238383e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,18666666666666668;0,4;0,21333333333333335;1000;40;0,25;0,2;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,757933300549031;0,05442146127176047;1,3477798720122122e-05;0,817;0,5147986215102582;0,696;0,8578804510733624;0,2992235655613248;1,2627060748238377e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,23333333333333334;0,39;0,15666666666666668;1000;40;0,25;0,2;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6266739380011851;0,047791965759137245;8,849489388550895e-06;0,77;0,5118173367217789;0,646;0,8578804510733624;0,2992235655613246;1,2627060748238352e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,30333333333333334;0,37;0,06666666666666665;1000;40;0,25;0,2;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5227026029348572;0,044063098896734265;2,0096614761336996e-05;0,727;0,5074106697992103;0,577;0,8578804510733624;0,2992235655613245;1,2627060748238379e-09;0,7608695652173914;0,5040681700200477;0,5434782608695652;0,3433333333333333;0,38;0,03666666666666668;1000;40;0,25;0,2;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8610151062799574;0,06757046989817596;0,002115312295230438;0,843;0,5363058812372603;0,749;0,8638857350605105;0,3386798520610094;2,4752197325188144e-12;0,6304347826086957;0,5015614836203763;0,4782608695652174;0,18666666666666668;0,42;0,2333333333333333;1000;40;0,5;0,0;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6568183371081433;0,05338559230051702;9,810855717068867e-05;0,784;0,521648322606688;0,669;0,8638857350605104;0,33867985206100937;2,4752197325188083e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,31;0,42;0,10999999999999999;1000;40;0,5;0,0;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5352614502901885;0,046338892215033956;6,0972552084229175e-05;0,779;0,5158971209716725;0,645;0,8638857350605101;0,33867985206100915;2,4752197325188168e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,33666666666666667;0,4;0,06333333333333335;1000;40;0,5;0,0;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,46888245741510376;0,04429632930170019;0,00017950621888473254;0,716;0,5057129965087753;0,571;0,8638857350605105;0,3386798520610093;2,475219732518813e-12;0,6304347826086957;0,5015614836203762;0,4782608695652174;0,38333333333333336;0,37666666666666665;-0,00666666666666671;1000;40;0,5;0,0;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,863179249302782;0,0698446929013949;0,0019072346731627188;0,844;0,5328066071054727;0,748;0,8422697907289228;0,2906466660279391;2,8210661556482283e-12;0,717391304347826;0,4998707318785666;0,5;0,24;0,42;0,18;1000;40;0,5;0,05;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,65906980934107;0,053860694816614124;0,00012157385355513255;0,805;0,5230602620277227;0,661;0,8422697907289228;0,2906466660279391;2,8210661556482304e-12;0,717391304347826;0,4998707318785667;0,5;0,3;0,4166666666666667;0,1166666666666667;1000;40;0,5;0,05;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5466047652549341;0,0481455094235478;9,217255263134131e-05;0,796;0,5128190803342779;0,644;0,8422697907289228;0,29064666602793865;2,821066155648245e-12;0,717391304347826;0,4998707318785666;0,5;0,38;0,42333333333333334;0,043333333333333335;1000;40;0,5;0,05;10;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,4735898013577888;0,0446768457902623;0,00016941705456277636;0,716;0,5042925118071879;0,558;0,8422697907289228;0,2906466660279389;2,821066155648222e-12;0,717391304347826;0,4998707318785667;0,5;0,3933333333333333;0,39;-0,0033333333333332993;1000;40;0,5;0,05;20;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,8545292754322296;0,06243201299837029;0,0010587513797613547;0,85;0,517868696809044;0,755;0,8218998146528019;0,2814730931876716;1,1955917505323045e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,27;0,44333333333333336;0,17333333333333334;1000;40;0,5;0,1;1;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,6522622879834031;0,05052919705160672;5,763550601996993e-05;0,782;0,5134820465343964;0,645;0,8218998146528019;0,28147309318767166;1,1955917505323016e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,33666666666666667;0,4266666666666667;0,09000000000000002;1000;40;0,5;0,1;5;medium;medium;50
0;7,092198581560283;2;23;34,48275862068966;5;144;4,862068965517241;2;24;0,5418371944397207;0,045141604358708246;5,052017491988907e-05;0,753;0,5099419063121091;0,599;0,8218998146528019;0,2814730931876716;1,195591750532299e-11;0,6739130434782609;0,5057810900882795;0,6086956521739131;0,42;0,47333333333333333;0,053333333333333344;1000;40;0,5;0,1;10;medium;medium;50
