Method,R_e,A@e,RA@e,Run,max info loss,n,f,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,3,0.6773967809657103,1.5661157024793388,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,4,0.7501749475157453,1.8022388059701493,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,5,0.8019594121763471,2.0087260034904015,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,6,0.827851644506648,2.1335587489433645,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,7,0.86074177746676,2.319512195121951,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,8,0.8789363191042687,2.4371019108280256,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,9,0.8929321203638908,2.5399686520376177,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,10,0.9160251924422673,2.72803666921314,1,0.4,5000,100,,,,0.25,0.85
SPH+CPI,1,0.3995801259622113,1.0,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,2,0.582925122463261,1.3145258103241297,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,3,0.688593421973408,1.5731707317073171,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,4,0.7494751574527642,1.7703081232492996,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,5,0.7984604618614416,1.9684487291849255,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,6,0.8250524842547236,2.0983884648006788,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,7,0.8551434569629112,2.2708674304418985,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,8,0.8775367389783065,2.417065390749601,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,9,0.8950314905528342,2.54573885848319,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,10,0.9090272918124562,2.6605080831408774,1,0.4,5000,100,,,,0.25,0.9
SPH+CPI,1,0.41287613715885235,1.0,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,2,0.6144156752974108,1.328018223234624,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,3,0.6927921623512946,1.5171717171717172,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,4,0.7459762071378586,1.6941838649155723,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,5,0.7886634009797061,1.873114463176575,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,6,0.8180545836249126,2.0213857998289138,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,7,0.8474457662701189,2.1940545004128817,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,8,0.8719384184744576,2.357142857142857,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,9,0.8894331700489853,2.4878048780487805,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,10,0.9027291812456263,2.5984496124031007,1,0.4,5000,100,,,,0.3,0.7
SPH+CPI,1,0.40447865640307906,1.0,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,2,0.5955213435969209,1.3207990599294948,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,3,0.6808957312806159,1.5313463514902363,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,4,0.7452764170748776,1.7446009389671362,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,5,0.7893631910426872,1.926418439716312,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,6,0.8264520643806857,2.109229466553768,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,7,0.853743876836949,2.265573770491803,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,8,0.8705388383484954,2.3762057877813505,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,9,0.8838348495451365,2.4758511480601744,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,10,0.9020293911826452,2.6276183087664857,1,0.4,5000,100,,,,0.3,0.75
SPH+CPI,1,0.4002799160251924,1.0,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,2,0.5899230230930721,1.3214709371293,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,3,0.6780965710286914,1.5397316821465428,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,4,0.7515745276417075,1.7802607076350092,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,5,0.7942617214835549,1.9533039647577093,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,6,0.8313505948215535,2.1338383838383836,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,7,0.8621413575927221,2.3076298701298703,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,8,0.8768369489153254,2.4030327214684757,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,9,0.8922323303009098,2.5168627450980394,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,10,0.9111266620013996,2.672043010752688,1,0.4,5000,100,,,,0.3,0.8
SPH+CPI,1,0.38698390482855144,1.0,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,2,0.5871238628411477,1.3408820023837902,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,3,0.6801959412176347,1.5679012345679013,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,4,0.7515745276417075,1.7988826815642458,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,5,0.801259622113366,1.9973799126637555,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,6,0.8264520643806857,2.119390347163421,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,7,0.86074177746676,2.3138211382113822,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,8,0.8789363191042687,2.4315286624203822,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,9,0.8929321203638908,2.5344827586206895,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,10,0.9160251924422673,2.722689075630252,1,0.4,5000,100,,,,0.3,0.85
SPH+CPI,1,0.4002799160251924,1.0,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,2,0.5850244926522044,1.3157894736842106,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,3,0.6913925822253324,1.5748987854251013,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,4,0.7508747375787264,1.767008387698043,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,5,0.7977606717984604,1.957017543859649,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,6,0.8236529041287614,2.0841121495327104,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,7,0.8551434569629112,2.265139116202946,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,8,0.8775367389783065,2.411483253588517,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,9,0.8950314905528342,2.540265832681783,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,10,0.9090272918124562,2.6551193225558123,1,0.4,5000,100,,,,0.3,0.9
SPH+CPI,1,0.4205738278516445,1.0,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,2,0.6116165150454863,1.3123569794050343,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,3,0.6948915325402379,1.51460221550856,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,4,0.7459762071378586,1.6848030018761726,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,5,0.7872638208537439,1.8586666666666667,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,6,0.8173547935619314,2.0111301369863015,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,7,0.8453463960811757,2.176324503311258,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,8,0.8656403079076277,2.31285367825384,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,9,0.8845346396081175,2.4556962025316458,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,10,0.8978306508047585,2.5674201091192517,1,0.4,5000,100,,,,0.35,0.7
SPH+CPI,1,0.4184744576627012,1.0,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,2,0.602519244226732,1.305458768873403,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,3,0.6906927921623512,1.5217831813576495,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,4,0.7459762071378586,1.7054409005628517,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,5,0.7886634009797061,1.8837622005323869,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,6,0.8236529041287614,2.058623619371283,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,7,0.8509447165850245,2.2171052631578947,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,8,0.8684394681595521,2.3336019339242546,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,9,0.8859342197340798,2.4652448657187995,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,10,0.9013296011196641,2.593944099378882,1,0.4,5000,100,,,,0.35,0.75
SPH+CPI,1,0.41427571728481455,1.0,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,2,0.5969209237228832,1.305978898007034,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,3,0.6878936319104269,1.5300101729399798,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,4,0.7522743177046886,1.7413953488372094,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,5,0.7935619314205739,1.9109347442680775,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,6,0.8285514345696291,2.083614864864865,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,7,0.8593421973407978,2.259771986970684,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,8,0.8747375787263821,2.3608,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,9,0.894331700489853,2.5062597809076683,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,10,0.9104268719384184,2.6387394312067642,1,0.4,5000,100,,,,0.35,0.8
SPH+CPI,1,0.40237928621413577,1.0,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,2,0.5920223932820154,1.3203309692671394,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,3,0.6913925822253324,1.561740890688259,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,4,0.7522743177046886,1.7590697674418605,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,5,0.7956613016095171,1.9357959542656114,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,6,0.8250524842547236,2.080576759966073,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,7,0.8579426172148356,2.2691680261011418,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,8,0.8761371588523443,2.3881789137380194,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,9,0.8957312806158153,2.5328125,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,10,0.9160251924422673,2.6982429335370512,1,0.4,5000,100,,,,0.35,0.85
SPH+CPI,1,0.41567529741077675,1.0,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,2,0.5899230230930721,1.295373665480427,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,3,0.6997900629811057,1.563,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,4,0.7508747375787264,1.7287977632805218,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,5,0.7942617214835549,1.907488986784141,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,6,0.821553533939818,2.0434412265758093,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,7,0.853743876836949,2.230327868852459,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,8,0.8775367389783065,2.386762360446571,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,9,0.8999300209937019,2.551321928460342,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,10,0.9118264520643807,2.6485034535686878,1,0.4,5000,100,,,,0.35,0.9
SPH+CPI,1,0.44226731980405876,1.0,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,2,0.6116165150454863,1.276887871853547,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,3,0.701889433170049,1.498504486540379,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,4,0.7494751574527642,1.6573295985060692,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,5,0.7907627711686495,1.831858407079646,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,6,0.8180545836249126,1.9709153122326775,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,7,0.8467459762071379,2.141322314049587,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,8,0.8663400979706088,2.2738287560581583,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,9,0.8845346396081175,2.4121835443037973,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,10,0.8971308607417775,2.5187207488299532,1,0.4,5000,100,,,,0.4,0.7
SPH+CPI,1,0.43876836948915326,1.0,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,2,0.6018194541637508,1.2709302325581395,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,3,0.6976906927921623,1.5085255767301906,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,4,0.7501749475157453,1.6828358208955223,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,5,0.7921623512946117,1.8586572438162545,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,6,0.8243526941917425,2.0203735144312396,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,7,0.8523442967109867,2.1839080459770117,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,8,0.8691392582225332,2.2962962962962963,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,9,0.8859342197340798,2.4233807266982623,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,10,0.900629811056683,2.547008547008547,1,0.4,5000,100,,,,0.4,0.75
SPH+CPI,1,0.4345696291112666,1.0,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,2,0.596221133659902,1.2711267605633803,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,3,0.6948915325402379,1.5166163141993958,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,4,0.7564730580825753,1.7187789084181313,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,5,0.7970608817354794,1.8858647936786654,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,6,0.8292512246326103,2.0455696202531644,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,7,0.86074177746676,2.226829268292683,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,8,0.8754373687893632,2.323741007194245,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,9,0.894331700489853,2.464788732394366,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,10,0.9097270818754374,2.5923076923076924,1,0.4,5000,100,,,,0.4,0.8
SPH+CPI,1,0.42267319804058784,1.0,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,2,0.5913226032190343,1.285207100591716,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,3,0.6983904828551435,1.5480961923847696,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,4,0.7564730580825753,1.7363552266419982,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,5,0.7991602519244226,1.9106830122591945,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,6,0.8257522743177047,2.042372881355932,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,7,0.8593421973407978,2.236156351791531,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,8,0.8768369489153254,2.3511572226656026,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,9,0.8957312806158153,2.49140625,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,10,0.9153254023792862,2.6521406727828745,1,0.4,5000,100,,,,0.4,0.85
SPH+CPI,1,0.4359692092372288,1.0,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,2,0.5899230230930721,1.2609727164887308,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,3,0.7039888033589923,1.5427435387673956,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,4,0.7529741077676697,1.7026022304832713,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,5,0.7942617214835549,1.8740088105726873,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,6,0.821553533939818,2.0110732538330494,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,7,0.8551434569629112,2.207037643207856,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,8,0.8796361091672499,2.3683373110580748,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,9,0.8999300209937019,2.5178849144634525,1,0.4,5000,100,,,,0.4,0.9
SPH+CPI,10,0.9111266620013996,2.6098310291858677,1,0.4,5000,100,,,,0.4,0.9
CPI,1,0.35899230230930723,1.0,1,,5000,100,,,,0.2,0.7
CPI,2,0.5353393981805459,1.3294117647058823,1,,5000,100,,,,0.2,0.7
CPI,3,0.622113365990203,1.562429696287964,1,,5000,100,,,,0.2,0.7
CPI,4,0.6934919524142757,1.8133198789101916,1,,5000,100,,,,0.2,0.7
CPI,5,0.7249825052484254,1.9517374517374517,1,,5000,100,,,,0.2,0.7
CPI,6,0.7515745276417075,2.094972067039106,1,,5000,100,,,,0.2,0.7
CPI,7,0.780965710286914,2.2795698924731185,1,,5000,100,,,,0.2,0.7
CPI,8,0.8019594121763471,2.4293193717277486,1,,5000,100,,,,0.2,0.7
CPI,9,0.8159552134359692,2.542024013722127,1,,5000,100,,,,0.2,0.7
CPI,10,0.8313505948215535,2.68013468013468,1,,5000,100,,,,0.2,0.7
CPI,1,0.35969209237228833,1.0,1,,5000,100,,,,0.2,0.75
CPI,2,0.5157452764170749,1.3025780189959295,1,,5000,100,,,,0.2,0.75
CPI,3,0.6088173547935619,1.5620689655172413,1,,5000,100,,,,0.2,0.75
CPI,4,0.6675997200839748,1.7767295597484276,1,,5000,100,,,,0.2,0.75
CPI,5,0.695591322603219,1.9064386317907445,1,,5000,100,,,,0.2,0.75
CPI,6,0.7256822953114066,2.076181292189007,1,,5000,100,,,,0.2,0.75
CPI,7,0.7452764170748776,2.2056338028169016,1,,5000,100,,,,0.2,0.75
CPI,8,0.7669699090272918,2.3695255474452557,1,,5000,100,,,,0.2,0.75
CPI,9,0.7837648705388384,2.5116071428571427,1,,5000,100,,,,0.2,0.75
CPI,10,0.8075577326801959,2.7322357019064123,1,,5000,100,,,,0.2,0.75
CPI,1,0.3470958712386284,1.0,1,,5000,100,,,,0.2,0.8
CPI,2,0.5045486354093772,1.3120665742024966,1,,5000,100,,,,0.2,0.8
CPI,3,0.5906228131560531,1.5580568720379147,1,,5000,100,,,,0.2,0.8
CPI,4,0.6466060181945417,1.7694805194805194,1,,5000,100,,,,0.2,0.8
CPI,5,0.6857942617214835,1.9540816326530612,1,,5000,100,,,,0.2,0.8
CPI,6,0.7165850244926522,2.1279296875,1,,5000,100,,,,0.2,0.8
CPI,7,0.7452764170748776,2.315492957746479,1,,5000,100,,,,0.2,0.8
CPI,8,0.7676696990902729,2.4813126709206927,1,,5000,100,,,,0.2,0.8
CPI,9,0.7935619314205739,2.6940035273368608,1,,5000,100,,,,0.2,0.8
CPI,10,0.8117564730580826,2.8577586206896552,1,,5000,100,,,,0.2,0.8
CPI,1,0.3275017494751575,1.0,1,,5000,100,,,,0.2,0.85
CPI,2,0.48845346396081174,1.329512893982808,1,,5000,100,,,,0.2,0.85
CPI,3,0.5773268019594122,1.5866666666666667,1,,5000,100,,,,0.2,0.85
CPI,4,0.636109167249825,1.8096809680968098,1,,5000,100,,,,0.2,0.85
CPI,5,0.6808957312806159,2.0195272353545737,1,,5000,100,,,,0.2,0.85
CPI,6,0.7137858642407278,2.2029411764705884,1,,5000,100,,,,0.2,0.85
CPI,7,0.7452764170748776,2.4056338028169013,1,,5000,100,,,,0.2,0.85
CPI,8,0.7690692792162351,2.578707916287534,1,,5000,100,,,,0.2,0.85
CPI,9,0.7893631910426872,2.743794326241135,1,,5000,100,,,,0.2,0.85
CPI,10,0.8068579426172149,2.90112749349523,1,,5000,100,,,,0.2,0.85
CPI,1,0.28831350594821553,1.0,1,,5000,100,,,,0.2,0.9
CPI,2,0.43806857942617217,1.34185303514377,1,,5000,100,,,,0.2,0.9
CPI,3,0.5325402379286214,1.636005256241787,1,,5000,100,,,,0.2,0.9
CPI,4,0.5864240727781665,1.8532219570405728,1,,5000,100,,,,0.2,0.9
CPI,5,0.6410076976906928,2.12117903930131,1,,5000,100,,,,0.2,0.9
CPI,6,0.6794961511546536,2.340885684860968,1,,5000,100,,,,0.2,0.9
CPI,7,0.7095871238628412,2.5384615384615383,1,,5000,100,,,,0.2,0.9
CPI,8,0.7410776766969909,2.770538243626062,1,,5000,100,,,,0.2,0.9
CPI,9,0.7662701189643107,2.9753424657534246,1,,5000,100,,,,0.2,0.9
CPI,10,0.7907627711686495,3.192920353982301,1,,5000,100,,,,0.2,0.9
CPI,1,0.35899230230930723,1.0,1,,5000,100,,,,0.25,0.7
CPI,2,0.5353393981805459,1.3294117647058823,1,,5000,100,,,,0.25,0.7
CPI,3,0.622113365990203,1.562429696287964,1,,5000,100,,,,0.25,0.7
CPI,4,0.6934919524142757,1.8133198789101916,1,,5000,100,,,,0.25,0.7
CPI,5,0.7249825052484254,1.9517374517374517,1,,5000,100,,,,0.25,0.7
CPI,6,0.7515745276417075,2.094972067039106,1,,5000,100,,,,0.25,0.7
CPI,7,0.780965710286914,2.2795698924731185,1,,5000,100,,,,0.25,0.7
CPI,8,0.8019594121763471,2.4293193717277486,1,,5000,100,,,,0.25,0.7
CPI,9,0.8159552134359692,2.542024013722127,1,,5000,100,,,,0.25,0.7
CPI,10,0.8313505948215535,2.68013468013468,1,,5000,100,,,,0.25,0.7
CPI,1,0.35969209237228833,1.0,1,,5000,100,,,,0.25,0.75
CPI,2,0.5157452764170749,1.3025780189959295,1,,5000,100,,,,0.25,0.75
CPI,3,0.6088173547935619,1.5620689655172413,1,,5000,100,,,,0.25,0.75
CPI,4,0.6675997200839748,1.7767295597484276,1,,5000,100,,,,0.25,0.75
CPI,5,0.695591322603219,1.9064386317907445,1,,5000,100,,,,0.25,0.75
CPI,6,0.7256822953114066,2.076181292189007,1,,5000,100,,,,0.25,0.75
CPI,7,0.7452764170748776,2.2056338028169016,1,,5000,100,,,,0.25,0.75
CPI,8,0.7669699090272918,2.3695255474452557,1,,5000,100,,,,0.25,0.75
CPI,9,0.7837648705388384,2.5116071428571427,1,,5000,100,,,,0.25,0.75
CPI,10,0.8075577326801959,2.7322357019064123,1,,5000,100,,,,0.25,0.75
CPI,1,0.3470958712386284,1.0,1,,5000,100,,,,0.25,0.8
CPI,2,0.5045486354093772,1.3120665742024966,1,,5000,100,,,,0.25,0.8
CPI,3,0.5906228131560531,1.5580568720379147,1,,5000,100,,,,0.25,0.8
CPI,4,0.6466060181945417,1.7694805194805194,1,,5000,100,,,,0.25,0.8
CPI,5,0.6857942617214835,1.9540816326530612,1,,5000,100,,,,0.25,0.8
CPI,6,0.7165850244926522,2.1279296875,1,,5000,100,,,,0.25,0.8
CPI,7,0.7452764170748776,2.315492957746479,1,,5000,100,,,,0.25,0.8
CPI,8,0.7676696990902729,2.4813126709206927,1,,5000,100,,,,0.25,0.8
CPI,9,0.7935619314205739,2.6940035273368608,1,,5000,100,,,,0.25,0.8
CPI,10,0.8117564730580826,2.8577586206896552,1,,5000,100,,,,0.25,0.8
CPI,1,0.3275017494751575,1.0,1,,5000,100,,,,0.25,0.85
CPI,2,0.48845346396081174,1.329512893982808,1,,5000,100,,,,0.25,0.85
CPI,3,0.5773268019594122,1.5866666666666667,1,,5000,100,,,,0.25,0.85
CPI,4,0.636109167249825,1.8096809680968098,1,,5000,100,,,,0.25,0.85
CPI,5,0.6808957312806159,2.0195272353545737,1,,5000,100,,,,0.25,0.85
CPI,6,0.7137858642407278,2.2029411764705884,1,,5000,100,,,,0.25,0.85
CPI,7,0.7452764170748776,2.4056338028169013,1,,5000,100,,,,0.25,0.85
CPI,8,0.7690692792162351,2.578707916287534,1,,5000,100,,,,0.25,0.85
CPI,9,0.7893631910426872,2.743794326241135,1,,5000,100,,,,0.25,0.85
CPI,10,0.8068579426172149,2.90112749349523,1,,5000,100,,,,0.25,0.85
CPI,1,0.28831350594821553,1.0,1,,5000,100,,,,0.25,0.9
CPI,2,0.43806857942617217,1.34185303514377,1,,5000,100,,,,0.25,0.9
CPI,3,0.5325402379286214,1.636005256241787,1,,5000,100,,,,0.25,0.9
CPI,4,0.5864240727781665,1.8532219570405728,1,,5000,100,,,,0.25,0.9
CPI,5,0.6410076976906928,2.12117903930131,1,,5000,100,,,,0.25,0.9
CPI,6,0.6794961511546536,2.340885684860968,1,,5000,100,,,,0.25,0.9
CPI,7,0.7095871238628412,2.5384615384615383,1,,5000,100,,,,0.25,0.9
CPI,8,0.7410776766969909,2.770538243626062,1,,5000,100,,,,0.25,0.9
CPI,9,0.7662701189643107,2.9753424657534246,1,,5000,100,,,,0.25,0.9
CPI,10,0.7907627711686495,3.192920353982301,1,,5000,100,,,,0.25,0.9
CPI,1,0.35899230230930723,1.0,1,,5000,100,,,,0.3,0.7
CPI,2,0.5353393981805459,1.3294117647058823,1,,5000,100,,,,0.3,0.7
CPI,3,0.622113365990203,1.562429696287964,1,,5000,100,,,,0.3,0.7
CPI,4,0.6934919524142757,1.8133198789101916,1,,5000,100,,,,0.3,0.7
CPI,5,0.7249825052484254,1.9517374517374517,1,,5000,100,,,,0.3,0.7
CPI,6,0.7515745276417075,2.094972067039106,1,,5000,100,,,,0.3,0.7
CPI,7,0.780965710286914,2.2795698924731185,1,,5000,100,,,,0.3,0.7
CPI,8,0.8019594121763471,2.4293193717277486,1,,5000,100,,,,0.3,0.7
CPI,9,0.8159552134359692,2.542024013722127,1,,5000,100,,,,0.3,0.7
CPI,10,0.8313505948215535,2.68013468013468,1,,5000,100,,,,0.3,0.7
CPI,1,0.35969209237228833,1.0,1,,5000,100,,,,0.3,0.75
CPI,2,0.5157452764170749,1.3025780189959295,1,,5000,100,,,,0.3,0.75
CPI,3,0.6088173547935619,1.5620689655172413,1,,5000,100,,,,0.3,0.75
CPI,4,0.6675997200839748,1.7767295597484276,1,,5000,100,,,,0.3,0.75
CPI,5,0.695591322603219,1.9064386317907445,1,,5000,100,,,,0.3,0.75
CPI,6,0.7256822953114066,2.076181292189007,1,,5000,100,,,,0.3,0.75
CPI,7,0.7452764170748776,2.2056338028169016,1,,5000,100,,,,0.3,0.75
CPI,8,0.7669699090272918,2.3695255474452557,1,,5000,100,,,,0.3,0.75
CPI,9,0.7837648705388384,2.5116071428571427,1,,5000,100,,,,0.3,0.75
CPI,10,0.8075577326801959,2.7322357019064123,1,,5000,100,,,,0.3,0.75
CPI,1,0.3470958712386284,1.0,1,,5000,100,,,,0.3,0.8
CPI,2,0.5045486354093772,1.3120665742024966,1,,5000,100,,,,0.3,0.8
CPI,3,0.5906228131560531,1.5580568720379147,1,,5000,100,,,,0.3,0.8
CPI,4,0.6466060181945417,1.7694805194805194,1,,5000,100,,,,0.3,0.8
CPI,5,0.6857942617214835,1.9540816326530612,1,,5000,100,,,,0.3,0.8
CPI,6,0.7165850244926522,2.1279296875,1,,5000,100,,,,0.3,0.8
CPI,7,0.7452764170748776,2.315492957746479,1,,5000,100,,,,0.3,0.8
CPI,8,0.7676696990902729,2.4813126709206927,1,,5000,100,,,,0.3,0.8
CPI,9,0.7935619314205739,2.6940035273368608,1,,5000,100,,,,0.3,0.8
CPI,10,0.8117564730580826,2.8577586206896552,1,,5000,100,,,,0.3,0.8
CPI,1,0.3275017494751575,1.0,1,,5000,100,,,,0.3,0.85
CPI,2,0.48845346396081174,1.329512893982808,1,,5000,100,,,,0.3,0.85
CPI,3,0.5773268019594122,1.5866666666666667,1,,5000,100,,,,0.3,0.85
CPI,4,0.636109167249825,1.8096809680968098,1,,5000,100,,,,0.3,0.85
CPI,5,0.6808957312806159,2.0195272353545737,1,,5000,100,,,,0.3,0.85
