#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,max info loss,Method,Run,n,f,n_clusters,algorithm,n_components,gini,p value
97.0,0.06589913883176157,100.0,9.166666666666666,0.16596139920040257,5,19,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.25,0.9
99.06382978723404,0.06660586353008759,100.0,9.361702127659575,0.1811733270983397,5,18,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.3,0.7
99.06382978723404,0.06637834568693021,100.0,9.361702127659575,0.18222685823545653,5,18,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.3,0.75
99.06382978723404,0.06646123733263047,100.0,9.361702127659575,0.17535401042559798,5,18,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.3,0.8
99.06382978723404,0.06644448713426636,100.0,9.361702127659575,0.1693744889269613,5,18,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.3,0.85
99.06382978723404,0.06625234520146779,100.0,9.361702127659575,0.16867338978224947,5,18,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.3,0.9
105.81818181818181,0.06749979475421534,100.0,10.0,0.20476912871332076,5,15,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.35,0.7
105.81818181818181,0.0672567643308427,100.0,10.0,0.2058944915188774,5,15,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.35,0.75
105.81818181818181,0.06730204416213065,100.0,10.0,0.19763058055620766,5,15,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.35,0.8
105.81818181818181,0.0672985767949223,100.0,10.0,0.19188164658230972,5,15,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.35,0.85
105.81818181818181,0.06709333427579654,100.0,10.0,0.19113274522318566,5,15,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.35,0.9
113.5609756097561,0.06849620318008937,100.0,10.731707317073171,0.2448053014939382,5,12,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.4,0.7
113.5609756097561,0.0682353900428114,100.0,10.731707317073171,0.2460130079194136,5,12,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.4,0.75
113.5609756097561,0.0682839830324863,100.0,10.731707317073171,0.23714442054484122,5,12,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.4,0.8
113.5609756097561,0.06828026195548219,100.0,10.731707317073171,0.23097483286553608,5,12,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.4,0.85
113.5609756097561,0.06806000169105456,100.0,10.731707317073171,0.23017113384598842,5,12,0.0,0.0,0.0,0.1,SPH+CPI,1,2000,100,,,,0.4,0.9
72.57407407407408,0.06168492759929593,100.0,7.2407407407407405,0.1519752163461917,4,25,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.2,0.7
72.57407407407408,0.06136316858509107,100.0,7.2407407407407405,0.14766662267060673,4,25,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.2,0.75
72.57407407407408,0.061403452692938176,100.0,7.2407407407407405,0.1409124015467632,4,25,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.2,0.8
72.57407407407408,0.061473531139799836,100.0,7.2407407407407405,0.13400738702908843,4,25,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.2,0.85
72.57407407407408,0.06130299063263205,100.0,7.2407407407407405,0.13359502753477723,4,25,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.2,0.9
81.64583333333333,0.06329036749139501,100.0,8.145833333333334,0.1754711845665363,4,19,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.25,0.7
81.64583333333333,0.06292214371916967,100.0,8.145833333333334,0.1733965310436915,4,19,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.25,0.75
81.64583333333333,0.06293672553367903,100.0,8.145833333333334,0.16623153300657123,4,19,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.25,0.8
81.64583333333333,0.06291629384337845,100.0,8.145833333333334,0.1606001438109393,4,19,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.25,0.85
81.64583333333333,0.0627244357728147,100.0,8.145833333333334,0.16013623937983915,4,19,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.25,0.9
83.38297872340425,0.06353556495243193,100.0,8.319148936170214,0.17836122441183308,4,18,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.3,0.7
83.38297872340425,0.06315950663186136,100.0,8.319148936170214,0.17624242932467243,4,18,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.3,0.75
83.38297872340425,0.06322690183321329,100.0,8.319148936170214,0.16894927111620894,4,18,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.3,0.8
83.38297872340425,0.0632060354260978,100.0,8.319148936170214,0.16319806512918056,4,18,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.3,0.85
83.38297872340425,0.0630100952689263,100.0,8.319148936170214,0.16272429039103575,4,18,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.3,0.9
89.06818181818181,0.06422015763717408,100.0,8.886363636363637,0.20176529175273414,4,15,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.35,0.7
89.06818181818181,0.06381845897656462,100.0,8.886363636363637,0.19950203336417618,4,15,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.35,0.75
89.06818181818181,0.06384718578775322,100.0,8.886363636363637,0.19078915447572387,4,15,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.35,0.8
89.06818181818181,0.06383932156119677,100.0,8.886363636363637,0.18528410298013484,4,15,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.35,0.85
89.06818181818181,0.0636300218478545,100.0,8.886363636363637,0.18477802541893465,4,15,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.35,0.9
95.58536585365853,0.0649765926154597,100.0,9.536585365853659,0.24158167158501598,4,12,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.4,0.7
95.58536585365853,0.0645455013699276,100.0,9.536585365853659,0.2391528089241245,4,12,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.4,0.75
95.58536585365853,0.06457633014291049,100.0,9.536585365853659,0.2298024023121269,4,12,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.4,0.8
95.58536585365853,0.06456789048514261,100.0,9.536585365853659,0.22389454217051916,4,12,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.4,0.85
95.58536585365853,0.06434327615862895,100.0,9.536585365853659,0.2233514345438654,4,12,0.0,0.0,0.0,0.15,SPH+CPI,1,2000,100,,,,0.4,0.9
68.90566037735849,0.05935707764794916,100.0,6.6415094339622645,0.1444702536267669,3,24,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.2,0.7
68.90566037735849,0.059029247708947984,100.0,6.6415094339622645,0.14008036573088786,3,24,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.2,0.75
68.90566037735849,0.05907036648965578,100.0,6.6415094339622645,0.13326130227044503,3,24,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.2,0.8
68.90566037735849,0.059142996412690454,100.0,6.6415094339622645,0.12630823998729768,3,24,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.2,0.85
68.90566037735849,0.059154783668411474,100.0,6.6415094339622645,0.12644510921291774,3,24,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.2,0.9
77.70212765957447,0.06069950350141035,100.0,7.48936170212766,0.16750805571740507,3,18,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.25,0.7
77.70212765957447,0.06032344518083979,100.0,7.48936170212766,0.16538926063024437,3,18,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.25,0.75
77.70212765957447,0.060338421364887006,100.0,7.48936170212766,0.15814240257710196,3,18,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.25,0.8
77.70212765957447,0.060318941123522755,100.0,7.48936170212766,0.15248393026981036,3,18,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.25,0.85
77.70212765957447,0.06033223313529326,100.0,7.48936170212766,0.15263827216253084,3,18,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.25,0.9
79.3913043478261,0.060893708211817964,100.0,7.6521739130434785,0.1702878110191402,3,17,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.3,0.7
79.3913043478261,0.060509474710365434,100.0,7.6521739130434785,0.16812295516921516,3,17,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.3,0.75
79.3913043478261,0.0605784209716113,100.0,7.6521739130434785,0.16074337128848248,3,17,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.3,0.8
79.3913043478261,0.060558517246739135,100.0,7.6521739130434785,0.15496188871364103,3,17,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.3,0.85
79.3913043478261,0.060572098215287265,100.0,7.6521739130434785,0.15511958586489893,3,17,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.3,0.9
84.93023255813954,0.06140990607011592,100.0,8.186046511627907,0.19367289759638603,3,14,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.35,0.7
84.93023255813954,0.06099886558018996,100.0,8.186046511627907,0.191357005291815,3,14,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.35,0.75
84.93023255813954,0.061028352399865954,100.0,8.186046511627907,0.1825186542730285,3,14,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.35,0.8
84.93023255813954,0.06102182039572236,100.0,8.186046511627907,0.1769869383926031,3,14,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.35,0.85
84.93023255813954,0.061036348873704085,100.0,8.186046511627907,0.17715563767069295,3,14,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.35,0.9
91.3,0.06197448305532934,100.0,8.8,0.23387775736274877,3,11,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.4,0.7
91.3,0.061532614528658935,100.0,8.8,0.23138817313533497,3,11,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.4,0.75
91.3,0.06156431285981062,100.0,8.8,0.2218869457901394,3,11,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.4,0.8
91.3,0.06155729095535626,100.0,8.8,0.2159403512186822,3,11,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.4,0.85
91.3,0.06157290906918661,100.0,8.8,0.21612170294262878,3,11,0.0,0.0,0.0,0.2,SPH+CPI,1,2000,100,,,,0.4,0.9
54.56603773584906,0.05641338870985378,100.0,5.716981132075472,0.13355461250370054,2,24,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.2,0.7
54.56603773584906,0.056080829258284684,100.0,5.716981132075472,0.12894656029280072,2,24,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.2,0.75
54.56603773584906,0.05610820590909867,100.0,5.716981132075472,0.12175476874302897,2,24,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.2,0.8
54.56603773584906,0.05617718560927835,100.0,5.716981132075472,0.11500417493243996,2,24,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.2,0.85
54.56603773584906,0.0561856046282913,100.0,5.716981132075472,0.11534263372614775,2,24,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.2,0.9
61.53191489361702,0.05738002448611131,100.0,6.446808510638298,0.1551989284935217,2,18,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.25,0.7
61.53191489361702,0.056998632885410974,100.0,6.446808510638298,0.15283411832772056,2,18,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.25,0.75
61.53191489361702,0.05699811262510984,100.0,6.446808510638298,0.14516694987597323,2,18,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.25,0.8
61.53191489361702,0.05697451617499421,100.0,6.446808510638298,0.13973679308028994,2,18,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.25,0.85
61.53191489361702,0.05698400996239179,100.0,6.446808510638298,0.14011845937957748,2,18,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.25,0.9
64.26666666666667,0.05772235062911746,100.0,6.733333333333333,0.16714171097832445,2,16,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.3,0.7
64.26666666666667,0.05732400829060821,100.0,6.733333333333333,0.16467179813848767,2,16,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.3,0.75
64.26666666666667,0.0573783015157846,100.0,6.733333333333333,0.15668923264408466,2,16,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.3,0.8
64.26666666666667,0.05735365633455273,100.0,6.733333333333333,0.151017735546371,2,16,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.3,0.85
64.26666666666667,0.05736357206805687,100.0,6.733333333333333,0.15141636479229353,2,16,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.3,0.9
68.85714285714286,0.05802431337099153,100.0,7.214285714285714,0.1908588638997321,2,13,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.35,0.7
68.85714285714286,0.05759751800830305,100.0,7.214285714285714,0.1882125287141927,2,13,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.35,0.75
68.85714285714286,0.057610365635962474,100.0,7.214285714285714,0.17869339341556761,2,13,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.35,0.8
68.85714285714286,0.057599071874307954,100.0,7.214285714285714,0.17328546594383668,2,13,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.35,0.85
68.85714285714286,0.057609695874490975,100.0,7.214285714285714,0.1737125687073251,2,13,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.35,0.9
74.15384615384616,0.05834293648153418,100.0,7.769230769230769,0.2318781533757462,2,10,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.4,0.7
74.15384615384616,0.0578833107063312,100.0,7.769230769230769,0.22902825394516532,2,10,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.4,0.75
74.15384615384616,0.05789714661304135,100.0,7.769230769230769,0.21877687746972285,2,10,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.4,0.8
74.15384615384616,0.05788498410049033,100.0,7.769230769230769,0.2129529555770896,2,10,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.4,0.85
74.15384615384616,0.057896425331456655,100.0,7.769230769230769,0.2134129123993079,2,10,0.0,0.0,0.0,0.25,SPH+CPI,1,2000,100,,,,0.4,0.9
54.56603773584906,0.05641338870985378,100.0,5.716981132075472,0.13355461250370054,2,24,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.2,0.7
54.56603773584906,0.056080829258284684,100.0,5.716981132075472,0.12894656029280072,2,24,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.2,0.75
54.56603773584906,0.05610820590909867,100.0,5.716981132075472,0.12175476874302897,2,24,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.2,0.8
54.56603773584906,0.05617718560927835,100.0,5.716981132075472,0.11500417493243996,2,24,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.2,0.85
54.56603773584906,0.0561856046282913,100.0,5.716981132075472,0.11534263372614775,2,24,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.2,0.9
61.53191489361702,0.05738002448611131,100.0,6.446808510638298,0.1551989284935217,2,18,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.25,0.7
61.53191489361702,0.056998632885410974,100.0,6.446808510638298,0.15283411832772056,2,18,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.25,0.75
61.53191489361702,0.05699811262510984,100.0,6.446808510638298,0.14516694987597323,2,18,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.25,0.8
61.53191489361702,0.05697451617499421,100.0,6.446808510638298,0.13973679308028994,2,18,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.25,0.85
61.53191489361702,0.05698400996239179,100.0,6.446808510638298,0.14011845937957748,2,18,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.25,0.9
64.26666666666667,0.05772235062911746,100.0,6.733333333333333,0.16714171097832445,2,16,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.3,0.7
64.26666666666667,0.05732400829060821,100.0,6.733333333333333,0.16467179813848767,2,16,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.3,0.75
64.26666666666667,0.0573783015157846,100.0,6.733333333333333,0.15668923264408466,2,16,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.3,0.8
64.26666666666667,0.05735365633455273,100.0,6.733333333333333,0.151017735546371,2,16,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.3,0.85
64.26666666666667,0.05736357206805687,100.0,6.733333333333333,0.15141636479229353,2,16,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.3,0.9
68.85714285714286,0.05802431337099153,100.0,7.214285714285714,0.1908588638997321,2,13,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.35,0.7
68.85714285714286,0.05759751800830305,100.0,7.214285714285714,0.1882125287141927,2,13,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.35,0.75
68.85714285714286,0.057610365635962474,100.0,7.214285714285714,0.17869339341556761,2,13,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.35,0.8
68.85714285714286,0.057599071874307954,100.0,7.214285714285714,0.17328546594383668,2,13,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.35,0.85
68.85714285714286,0.057609695874490975,100.0,7.214285714285714,0.1737125687073251,2,13,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.35,0.9
74.15384615384616,0.05834293648153418,100.0,7.769230769230769,0.2318781533757462,2,10,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.4,0.7
74.15384615384616,0.0578833107063312,100.0,7.769230769230769,0.22902825394516532,2,10,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.4,0.75
74.15384615384616,0.05789714661304135,100.0,7.769230769230769,0.21877687746972285,2,10,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.4,0.8
74.15384615384616,0.05788498410049033,100.0,7.769230769230769,0.2129529555770896,2,10,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.4,0.85
74.15384615384616,0.057896425331456655,100.0,7.769230769230769,0.2134129123993079,2,10,0.0,0.0,0.0,0.3,SPH+CPI,1,2000,100,,,,0.4,0.9
54.56603773584906,0.05641338870985378,100.0,5.716981132075472,0.13355461250370054,2,24,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.2,0.7
54.56603773584906,0.056080829258284684,100.0,5.716981132075472,0.12894656029280072,2,24,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.2,0.75
54.56603773584906,0.05610820590909867,100.0,5.716981132075472,0.12175476874302897,2,24,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.2,0.8
54.56603773584906,0.05617718560927835,100.0,5.716981132075472,0.11500417493243996,2,24,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.2,0.85
54.56603773584906,0.0561856046282913,100.0,5.716981132075472,0.11534263372614775,2,24,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.2,0.9
61.53191489361702,0.05738002448611131,100.0,6.446808510638298,0.1551989284935217,2,18,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.25,0.7
61.53191489361702,0.056998632885410974,100.0,6.446808510638298,0.15283411832772056,2,18,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.25,0.75
61.53191489361702,0.05699811262510984,100.0,6.446808510638298,0.14516694987597323,2,18,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.25,0.8
61.53191489361702,0.05697451617499421,100.0,6.446808510638298,0.13973679308028994,2,18,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.25,0.85
61.53191489361702,0.05698400996239179,100.0,6.446808510638298,0.14011845937957748,2,18,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.25,0.9
64.26666666666667,0.05772235062911746,100.0,6.733333333333333,0.16714171097832445,2,16,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.3,0.7
64.26666666666667,0.05732400829060821,100.0,6.733333333333333,0.16467179813848767,2,16,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.3,0.75
64.26666666666667,0.0573783015157846,100.0,6.733333333333333,0.15668923264408466,2,16,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.3,0.8
64.26666666666667,0.05735365633455273,100.0,6.733333333333333,0.151017735546371,2,16,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.3,0.85
64.26666666666667,0.05736357206805687,100.0,6.733333333333333,0.15141636479229353,2,16,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.3,0.9
68.85714285714286,0.05802431337099153,100.0,7.214285714285714,0.1908588638997321,2,13,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.35,0.7
68.85714285714286,0.05759751800830305,100.0,7.214285714285714,0.1882125287141927,2,13,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.35,0.75
68.85714285714286,0.057610365635962474,100.0,7.214285714285714,0.17869339341556761,2,13,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.35,0.8
68.85714285714286,0.057599071874307954,100.0,7.214285714285714,0.17328546594383668,2,13,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.35,0.85
68.85714285714286,0.057609695874490975,100.0,7.214285714285714,0.1737125687073251,2,13,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.35,0.9
74.15384615384616,0.05834293648153418,100.0,7.769230769230769,0.2318781533757462,2,10,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.4,0.7
74.15384615384616,0.0578833107063312,100.0,7.769230769230769,0.22902825394516532,2,10,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.4,0.75
74.15384615384616,0.05789714661304135,100.0,7.769230769230769,0.21877687746972285,2,10,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.4,0.8
74.15384615384616,0.05788498410049033,100.0,7.769230769230769,0.2129529555770896,2,10,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.4,0.85
74.15384615384616,0.057896425331456655,100.0,7.769230769230769,0.2134129123993079,2,10,0.0,0.0,0.0,0.35,SPH+CPI,1,2000,100,,,,0.4,0.9
54.56603773584906,0.05641338870985378,100.0,5.716981132075472,0.13355461250370054,2,24,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.2,0.7
54.56603773584906,0.056080829258284684,100.0,5.716981132075472,0.12894656029280072,2,24,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.2,0.75
54.56603773584906,0.05610820590909867,100.0,5.716981132075472,0.12175476874302897,2,24,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.2,0.8
54.56603773584906,0.05617718560927835,100.0,5.716981132075472,0.11500417493243996,2,24,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.2,0.85
54.56603773584906,0.0561856046282913,100.0,5.716981132075472,0.11534263372614775,2,24,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.2,0.9
61.53191489361702,0.05738002448611131,100.0,6.446808510638298,0.1551989284935217,2,18,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.25,0.7
61.53191489361702,0.056998632885410974,100.0,6.446808510638298,0.15283411832772056,2,18,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.25,0.75
61.53191489361702,0.05699811262510984,100.0,6.446808510638298,0.14516694987597323,2,18,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.25,0.8
61.53191489361702,0.05697451617499421,100.0,6.446808510638298,0.13973679308028994,2,18,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.25,0.85
61.53191489361702,0.05698400996239179,100.0,6.446808510638298,0.14011845937957748,2,18,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.25,0.9
64.26666666666667,0.05772235062911746,100.0,6.733333333333333,0.16714171097832445,2,16,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.3,0.7
64.26666666666667,0.05732400829060821,100.0,6.733333333333333,0.16467179813848767,2,16,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.3,0.75
64.26666666666667,0.0573783015157846,100.0,6.733333333333333,0.15668923264408466,2,16,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.3,0.8
64.26666666666667,0.05735365633455273,100.0,6.733333333333333,0.151017735546371,2,16,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.3,0.85
64.26666666666667,0.05736357206805687,100.0,6.733333333333333,0.15141636479229353,2,16,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.3,0.9
68.85714285714286,0.05802431337099153,100.0,7.214285714285714,0.1908588638997321,2,13,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.35,0.7
68.85714285714286,0.05759751800830305,100.0,7.214285714285714,0.1882125287141927,2,13,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.35,0.75
68.85714285714286,0.057610365635962474,100.0,7.214285714285714,0.17869339341556761,2,13,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.35,0.8
68.85714285714286,0.057599071874307954,100.0,7.214285714285714,0.17328546594383668,2,13,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.35,0.85
68.85714285714286,0.057609695874490975,100.0,7.214285714285714,0.1737125687073251,2,13,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.35,0.9
74.15384615384616,0.05834293648153418,100.0,7.769230769230769,0.2318781533757462,2,10,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.4,0.7
74.15384615384616,0.0578833107063312,100.0,7.769230769230769,0.22902825394516532,2,10,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.4,0.75
74.15384615384616,0.05789714661304135,100.0,7.769230769230769,0.21877687746972285,2,10,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.4,0.8
74.15384615384616,0.05788498410049033,100.0,7.769230769230769,0.2129529555770896,2,10,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.4,0.85
74.15384615384616,0.057896425331456655,100.0,7.769230769230769,0.2134129123993079,2,10,0.0,0.0,0.0,0.4,SPH+CPI,1,2000,100,,,,0.4,0.9
