index;F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;F36;F37;F38;F39;F40;F41;F42;F43;F44;F45;F46;F47;F48;F49;F50;F51;F52;F53;F54;F55;F56;F57;F58;F59;F60;F61;F62;F63;F64;F65;F66;F67;F68;F69;F70;F71;F72;F73;F74;F75;F76;F77;F78;F79;F80;F81;F82;F83;F84;F85;F86;F87;F88;F89;F90;F91;F92;F93;F94;F95;F96;F97;F98;F99;target;noisy target;group;level-0;level-1;level-2;marker
30;0.3349522765816443;0.6986847493378449;0.5815333113857877;0.22448772468555747;0.6559187606636858;0.0;;0.5806331784538991;;0.9738379757957372;;1.0;;0.4257531422183899;0.30495622477676004;0.6583309780823478;0.5875485411419474;0.061216528633910715;0.5230078985751804;;;;0.2877100919223583;0.08692938688859943;;0.11207076746761128;0.2865990237282715;3.870665236361333;0.6443022907548732;0.2512247807604765;;0.6325614553314418;0.6538002490618203;0.2782622649898579;1.1996190307708925;0.2802252899088256;;;0.6746872225160906;0.871804641221865;;;1.2735634849197035;0.6471010071726261;0.38345309495104235;;0.995190876116937;0.6553965986046321;0.6572064980854226;;2.567095621582544;0.7857489800477018;0.2686152811640499;0.7441341532734349;0.0764701415279262;1.7589075265292375;1.0;0.2797503075942283;1.6176166311321798;0.9484274901883882;0.2829989501472036;0.540712087165465;0.22240048180487607;1.7534142041542242;0.8421864888210947;;1.9121914697938593;0.26496153198625294;0.38893059233005906;1.6797238366729985;;0.39163057878718727;0.666949456476817;0.7394375245154905;0.48861058631563514;;0.07337788068640298;;0.29890923352412224;0.15077319833432512;1.281557206818067;1.6609571046709435;0.27805000805195973;0.3520101127728455;0.2930725884747907;;0.27676938384732236;;;1.6209769739226212;0.3810450125730315;0.7519207570357019;;0.5490550505184354;0.4390747908231695;0.1605132969011476;1.298365955965395;0.5881091733712244;;0.11441982305774621;48;48;mde-OM3-5;Engine;mde;mde-OM3;
6;;0.8889829009801644;;0.9445174218498837;;0.8851297257810465;;0.0;;0.4775044352908569;0.4532838030057147;;0.34976343066471;0.0;;;0.4409502999983613;0.10765414764156953;;0.5377647215767951;0.30917045006929533;1.0;0.7751515137321764;;0.542339102104535;0.384233483971651;0.3120443612572409;;;0.9324302825200802;0.6797844815276429;;0.8592223812621823;0.12142666716749302;1.5797219128090534;0.6096741879694064;0.5447287091743246;0.3034882161349313;0.9431601688256707;0.33342154645992844;0.6767820543270622;0.5999461067606072;0.21532121585602482;;0.20624615095859544;0.2350854182932302;0.2571802239596982;;;0.0;1.4418516442580573;0.5588381363072152;0.4861127584303215;0.6053165185887692;0.01542429424800058;1.2969707023673904;;0.024645954970928138;1.6064429959548971;0.0;1.0;0.2849151791622747;0.46642749809427936;2.0;;0.8055321920206421;0.0;0.0;0.49994940666961524;1.750313410898641;;0.4054001653888793;0.781534004376096;1.0;;;0.9937837861690773;0.04198216934880679;0.6014915192213974;0.3057233527774139;0.3449857324067941;0.0;1.0;0.46988548082648784;0.29669970942494156;0.9824218449540278;0.7730490817646456;1.0;0.6659558687054835;0.7521625297482781;1.0;0.505167251635676;;0.8079173112491975;0.6562885435914012;0.6089923510594628;1.6360813864323447;;0.24578354980887188;;30;30;hde-OM2-2;Engine;hde;hde-OM2;
75;0.5565519629051834;0.8069685420292777;0.34721297340686913;;0.5048525197151321;0.3568657556569164;1.6973784775827032;1.6886067373498779;;0.5071472589145436;;0.2174086538745818;;0.5118240062899848;0.7214027578295316;0.3698438553225131;1.390594880982702;0.3779286966828272;0.31247832846367396;0.6163385388668627;0.3740759571815493;1.4563344205834672;0.5967521380980323;0.6928694628818464;;0.5669131617023101;0.5156017503914987;3.795613960754825;0.4441486424143635;0.6306957356269758;;0.10754310218655776;0.18282055624541219;;1.4298042862218245;0.5883273219426657;0.6872338499409595;;0.3605915150080134;0.5657551218513446;1.4806230676092715;;;0.4516387572846016;0.6038081419668488;;0.6355991759469619;0.5202456472560195;0.5475068639898604;;2.4715221973909505;0.604750853358956;;0.4076066909820755;0.2068715611268501;1.335189449636273;;0.7687943794990466;1.4507907291073519;0.44550980961931247;0.1666154104481456;0.5498232365160773;0.5313547388351608;1.198735063261585;;;2.4489606975876907;;1.5858268194377274;2.60751596675586;;;0.0;0.6120343041807219;0.65421551052055;;0.26419125251924014;0.5510583561753271;0.4782258114104708;0.24329619694948712;1.5479327516772041;1.4111986339848404;0.35460486064464797;0.3755480569054615;0.47689294626194856;;0.8562190336304578;;;1.2220551864548561;0.5417757354052327;0.5750160321188691;1.4018309505157878;0.3656813000169297;0.43929185799436965;0.4818337036141081;1.4516914018662932;1.2256191173794342;;0.5401255256424243;45;45;mde-OM3-13;Engine;mde;mde-OM3;
27;0.8878826584078667;0.5640100879670072;0.7580899862112513;1.3742212267335696;0.6154893255050647;0.7659427918299474;1.4270717191981033;1.3954199749338194;;0.31640003337630696;;0.30052805728408144;;0.3482032545274268;0.7777112969560573;0.22208564754398985;1.248631407049933;0.660796024203402;0.6128856327363437;0.6774105204110509;0.8394044460537148;1.4348601514450177;;;;0.4074961547657936;0.667914607797707;3.442730911030099;;0.6140217207179024;;0.570571667015989;;;1.206694817021477;0.7283263848541075;0.6050661000574946;;0.12151214202458314;0.601979738930861;1.4122862303334667;;1.6415318319118817;;0.39748296023059854;;0.6214899381880173;0.1378950586984472;0.317845214080113;;2.6765387043085767;0.41846841246726896;;0.5035842948276411;0.42746796340994553;1.34986842373454;;0.8117822697157949;1.4319993001674653;0.615727758763167;0.4736628869028235;0.8081039070988383;0.6184986407051766;1.2986604308370961;;;2.5706373276668395;0.6150997213173205;1.4607314261565114;2.4819779656590724;0.5289542787358592;;;0.5658223142063318;0.37729356771083244;;0.2864984656020296;0.5298401503562268;0.5414398041085601;0.057326430673807896;1.9501269888171922;1.337922791580737;0.34348906209056473;0.5826505954994415;0.42535643616267893;;0.8118626001960938;;;1.5123583483689127;0.3854769947086534;0.510185706221731;1.2798235432962541;0.42580755957899713;0.4840710129569416;0.46494183536636025;1.3011281304503086;1.7646227825540786;;0.2915625807064966;79;79;mde-OM3-13;Engine;mde;mde-OM3;
8;0.5292653759166759;0.6031839861049851;0.5843303367851828;0.12629682159641378;0.9361218471428481;;0.5033700091598851;;;0.7070725399123426;;0.4446420694667055;;;;;0.8196800979026166;0.8016906035989839;0.9853058776680561;0.6145982275545943;0.5452037627560156;0.5844411713177706;0.6600426170921988;0.5268205898157557;0.2838978065632066;0.7334982612807026;;1.4227874303016694;0.6393989565479852;0.5829850994907154;;;0.5825675476975457;;1.1946179119012785;0.5499437305826599;0.1063163142623869;0.6990102437452461;0.4801703643232263;0.7820949829639023;0.15795711309518554;0.562259121486261;1.5713061109588813;0.25443165796872896;0.3625375264622467;;0.3438806728978523;0.7126982768890867;0.6596885204057593;0.6611780436366951;2.436378596203495;;0.5516774586980338;0.3621998301243417;0.6271896390201441;1.6581795401220958;0.3877832308349746;;1.513316865892035;0.33947302177559807;0.27859275826962165;0.0;0.3508469718133797;1.2854996090729136;;0.636567456481556;1.623580242991473;0.3931571968947394;0.22967022362946923;;0.5009097579247261;0.31447433448058454;0.3824733175690965;0.45815494129028744;0.4262290564462793;0.6286527547422444;0.3675749536071817;0.1646042391608273;;0.557597086012978;;1.591720089866884;1.0;0.7926527607841891;0.11481238075980262;;0.5438431156622286;0.8372013906106585;;0.28222949585574003;0.8625761744955566;0.4940221104310404;;0.9569271903629332;0.41295953482547565;0.6135860173173502;1.780329163675387;0.7198950079252467;;0.21684765741878811;52;52;mde-OM1-3;Engine;mde;mde-OM1;
24;0.7892516175267781;0.969212364968058;0.28776779086987186;0.7874234173689586;0.6952433444632387;;0.6739769907051326;0.5945552006255755;;0.6058291155318254;;0.45706468526605304;;;0.264064645944253;0.2698138708672988;0.5793116884407397;0.7373475069178579;;0.18537347092181494;0.48049305011813315;0.3127512503823769;0.18459051919724415;0.8992882857155731;;;0.7303769159599662;1.55558184760674;0.5042110030675331;0.3349225505395618;;0.30277972698924127;0.6354871229745799;0.4575325172780896;1.289042190075183;0.508893656779647;0.4742129955452919;0.8869627277718674;0.4465331809959414;;;0.32948772515185265;1.6239205668665493;0.4880031178239037;0.47138036512071635;;0.9817401441955911;0.8339997284773967;;0.7205806908350946;1.4138935830354686;0.10126023983265063;0.07748378021281048;0.6434701590800632;0.33256120936895406;1.3690292243709112;0.48367027331526935;0.4053380297790442;2.0;0.21825143331111566;0.5428161475036498;0.45957450582741066;1.0;1.4148723971142774;0.6353304833545638;0.519918569428191;1.426948993708064;0.7469236792022204;0.9635127802349086;;0.18431103538271865;0.260749274901646;0.8253039978004159;0.6593513800137198;0.43371947977944303;1.0;0.7246894329227089;0.6915230788831206;;0.6513449106546328;;1.0;;0.5501914638591011;;;0.3178569485623618;0.273512548951063;;0.44307546481971577;0.5790035536811041;0.681635676792215;;0.22902403817806266;0.7633870543152724;0.28035467488536786;1.772698144087223;0.03455172689359041;;0.18702696096687707;31;31;mde-OM1-2;Engine;mde;mde-OM1;
3;;0.9610892609840391;;;;0.0;;0.3199088416775113;;;;;;0.06148601559852353;;;0.8939153536282408;0.05515035789093047;;0.969522442706736;0.8959677167364122;0.7404872962775867;0.2868335849266757;;0.7881891255904088;0.787532584176101;0.21057491654238608;;0.7143522376366134;0.05629244969502419;0.23420390615835626;0.7296180184364142;0.4347289347686331;0.11786119300341627;1.5839081319236155;0.7493498705595778;0.630467173034056;0.8680950148273499;0.9448061284888968;0.8050030710126109;0.0;0.15472972963439433;0.36881685060604913;1.0;0.35154162643813236;0.33849540807348777;0.9265650466448467;0.6519890846545118;0.20777793638092998;0.44182072695239855;1.037376549744498;1.0;;;0.0;1.5663313333136382;;0.7312400547696783;1.4850148667809315;;;0.7729194167982724;0.619247231968541;2.0;;0.032223259238411496;;1.0;1.0;1.043111356151782;0.7541979384471452;0.4837191522024851;0.46966905395807107;0.0;;;0.5885444919828358;0.09851158818872077;0.8918590508772819;0.0;0.9761989552303546;1.941548601895339;0.5357571987523191;0.2994085117792593;;0.3874857284507788;0.4642849516611331;0.9417984819574211;0.7751341602630476;0.7237073346250711;0.7227208566400581;0.0;0.08221148173955188;0.24056156215955007;0.6112125232023397;1.0;1.9418816666230652;;1.0;;33;33;hde-OM2-3;Engine;hde;hde-OM2;
37;;0.41741750111498965;;0.6761474213683996;;0.22226492068177792;0.6378932853336186;0.6269238696251164;;0.4087807650179862;0.44400558220789377;;0.5173725890545615;0.6518518457766813;;;0.7822442228481506;0.17637882126169174;;0.7471968775260133;0.3349119478251913;;0.8543142012380014;;0.28854034134031903;0.3618895225204136;0.5736053072807534;;0.7687927387017732;0.2953650822244179;0.0993906253250799;0.368958292532355;0.40851896681079763;0.42213641678874586;1.6579280769765288;0.6681166464483643;0.3090735221921524;0.5045187328558519;0.6412712242969067;0.38582681206046515;0.6586159354538784;0.6548479222916417;0.34064784650829216;0.852185289237588;;0.4484831703940829;0.27607244809800824;0.6380453354770398;;0.9712770246142224;;0.33910086219647306;0.48101173902169503;0.6226312590362729;0.8517088310088385;1.905682681442475;;0.44841879758073483;1.7804878381002214;0.5741212511893667;0.5834302922067376;0.8314820548804732;0.9518545524982979;;;0.3173773599722834;0.7342856823360647;0.3801970695372995;0.7896125465634755;;0.4201289329811366;;0.5133749672744561;0.39985736619971907;;0.26190543004842626;0.0;0.6892407154989562;0.27835802596901865;0.5079081335787681;0.3973032733381802;0.5682921336083318;0.6718741308011467;0.8536046781574301;0.5274236272829526;0.5762792973292072;0.5672535883178095;0.06319839312894455;0.47515962926859495;0.3559649531285672;0.5513511101121761;0.5827581874639766;0.8533945306111023;0.7380569477350809;;0.0;;;0.27891927317577514;;15;15;hde-OM2-1;Engine;hde;hde-OM2;
135;0.5186843146910302;0.39487611704740594;0.5148346081891474;1.4981578389423549;0.6772453403356411;0.5639108036625708;1.541600960443455;;;0.5435840165173612;;0.6409423886780239;;0.31961768749786756;0.42741498388196214;0.5098616145863035;1.446894946585922;0.5960994558800067;0.6784476785670162;0.4728640934006686;0.45006622972922783;1.5200251609076652;0.6278113284022041;0.4630149018189499;;0.20855355260077693;0.8630210858685184;3.7023810856644968;0.4016462152398113;0.3555687041827044;;0.4382130078207477;0.616760007198047;;1.6073271489334986;0.3379968168952279;0.4709568711070597;;0.6663019291288548;0.6323712105056136;1.2894470221841965;;1.757109550547522;0.613858007829861;0.5257172392543569;;0.43455713828295894;0.4169972607457876;0.49501665792810734;;2.871376151458602;0.4786530929050357;;0.46904246847063785;0.4089553534326268;;;0.5114424999648532;1.3460183137139294;0.5336767219603582;0.6360095336018131;0.689869765103107;0.3364011916832527;1.6067641603009826;;;2.3811898915238294;;1.3036085428526083;2.5238282443275732;0.49496765807686727;;0.5654661934899732;0.36472972234777906;0.600345739165841;;0.5496286320248871;0.42325884079095044;0.6364062926724271;0.49443052071016147;;1.4625911581055524;0.5699675549977911;0.2694042157009893;0.689019254761417;;;;;1.2260343658559716;0.7234869479238976;0.37348089748410257;1.425283022614409;0.3827325520922983;0.5207711711728233;;1.6441224666011514;1.945330682243501;;0.25288867816062777;46;46;mde-OM3-13;Engine;mde;mde-OM3;
7;;0.4554205776800453;0.09334379157879165;;;;0.29553632756900594;0.1121879553465747;1.0;0.6152222376502646;0.16690542345864542;;0.9040830850603246;0.21530352209716624;;;1.0;0.32313393710696375;;0.5437846950997951;0.6990123012373831;0.5483133147013619;0.412055022711364;1.0;0.5865232834973312;0.25213709678933693;;0.9853320944339449;0.707915231241311;0.3688257856228696;0.11429457437303364;0.5093042206362532;0.21561842935388134;;1.214095520796493;0.6828581290079964;0.2968199566133202;0.20842608687909286;0.2797343904993137;0.818383679728669;0.35388021491477134;0.40472326329461433;0.0;0.43730977823988904;0.9042861838863546;0.23787880393940883;0.2842322659626283;0.4514109359383077;;0.0;1.8478646865436166;;;0.24556417961770713;0.4953857010078867;0.20209286778722715;;0.8343864133394324;1.7637284865401466;0.25139385461383146;0.38374442114931795;0.933989594843023;0.5178443174978109;1.4856413782103997;0.0;0.91969165415655;;0.9592591105742423;0.812923637572051;0.08373301115522513;0.14226420964644923;0.8437504778127163;;0.5940444422753611;;0.05509980907948275;0.23943726708358282;0.5945077986377553;0.6009288215684353;0.6157438258097091;0.4881225498902184;;1.0;0.002241341473459215;;;;;;0.7338193217881027;0.8181578189978029;0.5282930703247259;0.8906076437477929;0.6324536980358086;0.6195786308707995;0.45887003119958414;0.20735810388758286;0.8924033755857578;0.2949453894691922;;21;21;hde-OM1-5;Engine;hde;hde-OM1;
308;0.4215760289730414;0.3112203759739756;0.1785515483336705;1.4715097739443683;0.5826535953159994;0.26282319580524544;1.4327309555988206;1.8737366702375882;;0.15149589774650046;;0.6185321830597623;;0.08367664868016693;0.5022759943120064;;1.6303190017104643;0.41114077078695666;0.39939224079524266;0.6509125043427375;0.42822403094031114;1.238350050392214;;0.6214489312446715;;0.6044170255193608;0.5812395414852821;3.40490240170821;0.16140438682945732;0.22365161776778664;;0.22538334049036438;0.7445476489133381;;1.4636834572946391;0.46063208763608754;0.7246822831862914;;0.5747248902662089;0.4233365250131184;1.5916829442194906;;1.6970510800256258;0.12661057262476558;0.4688129304446658;;0.685789239915818;0.3782622924047451;;;2.5431508282869943;0.6596224503137091;;0.5381082010638337;0.482036513333283;1.5701411385590864;;0.37812749811088425;1.4812622607177852;0.6162275764243115;0.6920905390898244;0.5986862591365651;0.29901861101856647;1.2332759920829617;;;2.3894702033333055;0.2727612139566967;1.3113953997266803;2.273372940530407;0.23644823137105042;;0.31157411271180996;0.7952475791347384;0.2721125122144185;;0.30909394659616835;0.3581654460847149;0.9618670289862931;0.37649815804550213;;1.4887453073985437;0.5326559526193285;0.5248561511618945;0.7473029749069179;;0.5316052041643728;;;1.3308327533481539;0.4842057259049585;;1.0595833107274248;0.5810580512344932;0.5265575812935162;0.31983672150770814;1.30584873742381;1.4989340329894296;;0.4403991814039324;60;60;mde-OM3-13;Engine;mde;mde-OM3;
4;;0.12823285519640473;;0.418107785524139;;0.9315284205794919;0.7571245629134241;0.14466204276037972;;0.6759835788610541;0.3655042301851413;;0.31353175808807493;0.45331949723339743;;;0.7945965983799109;0.38790524340106;;0.48815493422456957;0.7004195460749536;0.6013784555242878;0.49713865888264436;;;0.1899049646329315;;;0.6246302259318505;0.18438112961668818;0.1583879569286416;0.07278530775494814;0.14547668920832235;0.5023224571705112;1.571838009771355;;0.6020301258117199;0.4122735072504665;0.28374199503236636;0.33205348853758065;0.4532074530868709;0.3488626156615827;0.49209214644957905;0.6793157872905542;;0.10199293053658588;0.7888485238532399;0.4724371013999991;;;1.651463914534758;0.47528841280253126;0.4653818924298663;0.8056199420612885;0.0028143271951553877;1.360152868501503;;1.0;1.7869007872287712;0.27261190473879116;0.38294931799607757;0.4406408858993441;0.23280124799825902;;;0.228989509496075;0.20330282224187224;0.2883619185173513;0.38012804767917757;;0.8532366859816324;0.38527658348087723;0.4727943166644011;0.9036508803037957;;0.5002210861466827;0.6642341394736315;0.6546086010653721;0.6647158623258654;0.10978178703123025;0.401635908278998;0.7292607923227281;0.6943183964497437;0.4274811583091539;0.9682831041206122;;0.8839508938466455;0.7449209695883989;0.7444762663621249;0.44757962450681366;0.4028430146188081;0.4486611340087766;0.37329695444713223;0.8572742791414396;0.22071428120592426;0.19186146832383516;;;0.5523982899578014;;11;11;hde-OM2-1;Engine;hde;hde-OM2;
49;0.3647852149088385;0.2688177661178108;0.648690436196276;;0.08263689840321183;;0.3560295965020264;;;0.9138338022100261;;0.7359528977625001;;;;;0.524125470335402;0.3805152362168488;0.2669494742574365;0.48166888526358925;0.4619628152002826;0.6605361863429824;0.46641876609194405;0.4510791544687305;0.4965390203623513;;0.346259251826337;1.3695460047458852;0.41609394103774516;0.5731555323930455;;0.7878587712132678;0.6938199407544363;;1.280610550344755;0.45781427266786284;0.7892679823446167;0.408185216062191;0.26673370618635023;0.4999157625566557;0.40472109762003067;0.09896594522568279;1.5064651267806595;0.511210126323442;0.7632040016995454;;0.6749426590908112;0.5277873164162388;0.632086340261514;0.2843544705046362;2.0;0.46073747499365914;0.4355136227966006;0.24900399220428499;0.4833363815623352;1.443482743968808;0.4380570109451094;;1.8296662651954456;0.3874599004449623;0.19570915175390186;0.5048384907606844;0.3464432493327207;1.0;;0.6500808681154412;1.3135568522935652;0.7322544016851159;0.3643956421001013;;0.46214120955345067;0.16718094649093834;0.6667650186830363;0.544505043512694;0.0;0.3757249779204866;0.45607300527052785;0.2586004870406305;;0.23124069205807607;;1.2552505246168144;0.5854077200327715;0.8617519050078891;0.4281683664997928;;0.3769499475778786;0.3326904147250457;;0.3865536465612686;0.4293382197541784;0.37994909058632115;;0.5025807535846731;0.626900034992592;0.6079352488102737;1.4189516387013625;0.824383140585699;;0.44217765413704463;53;53;mde-OM1-3;Engine;mde;mde-OM1;
59;0.0;0.6258824262538062;0.5277591366611535;0.928881399898742;0.6079941858431079;;0.6496017734168441;;;0.6967215286801844;;0.7231037846370122;;;;;0.3379584126729746;0.3869557874359373;0.7638429668717412;0.4416272715988595;0.41771409145711313;0.5913970943915093;0.8358675413296811;0.19734639198573795;0.6174811710783913;0.03633848118075956;0.517695100464752;1.561616544368842;0.17326197747813457;0.8221037454607746;;0.4141619128427658;0.5652128357214753;;;0.7131054391586037;0.3753030716834174;0.6970911827377886;0.2576752055440981;0.5312916096576108;0.7010745538314288;0.7368724026742812;1.7896169462666909;0.602063424891256;1.0;;0.4489684584273233;0.2683727404339489;0.5855276808187416;0.5804501207612472;2.691236350360585;0.5162982926260454;0.43655568234568964;0.014454199145909306;0.811218388334097;1.0579472327698176;0.32891559023119776;;1.2479185928490137;0.41647770216428043;0.3185384829524906;0.6275844005853708;0.1483238691909494;1.4240031045932;;0.470481426700996;1.342133762360683;0.7237831782238319;0.7880819256160683;;0.42425847465501715;0.5817862384350945;0.8061826721076808;0.5165202973682385;0.2963794764301684;0.7190363574485745;0.39302413157863564;0.3671593259654016;;0.7646954786685213;;1.2770208962133043;;0.5923226183139655;0.38551792186471057;;0.7149178668601838;0.39305009768286747;;0.2779713097169277;0.44219660986068543;0.43728010253875166;;0.26053004280843484;0.8565218910627449;0.36805740753583044;1.3414005553212578;0.09885715079270797;;0.27928009687948696;52;52;mde-OM1-3;Engine;mde;mde-OM1;
9;1.0;0.49699964743930203;0.4738408260904855;0.6590869311806483;0.4981886870179566;0.062161682443071624;;0.6632046722331784;;0.6594392810717545;;0.44744382525168586;;0.5945832203983484;0.22785743186289922;0.443711569368607;0.42473562227878214;0.5659549934989824;;;;;0.6630414751105697;0.13038161629350317;;0.5500652287677937;;3.899003265441297;0.7947297601168354;0.02734599869605599;;0.23626205057104632;0.563700505571663;0.6786015111308246;1.2808801750369527;1.0;0.33030949577790053;;;0.5337798361981448;1.282762144211958;;1.6126595017778407;;0.43478122688718346;;0.5765818175230296;0.4743834586559546;0.29745708234352297;;2.4963870663974914;0.2555110540823859;0.3280383894193175;0.8128082869374617;;1.7982879203525233;0.5597304309044904;1.0;1.2951308752909354;1.0;0.8439066509875018;0.6785807855538009;;1.568898821530433;0.2648771662300552;;1.2463288661568537;0.0509146084036421;0.22083073214780694;1.753376177619392;0.422344784415165;0.829825708353831;0.8919973305520219;0.3342799341334591;0.904890502243993;;0.8602421605366257;0.0005023071277704547;0.814971314788778;0.0;1.5308739326883005;1.6601291488959613;0.510454709633575;0.6309542683230059;0.613418553571755;;0.4064255729987626;;;2.0;0.23582079419658883;0.5077166271568289;;0.22228209831363183;0.7584710096394094;0.5074471777378159;1.209744085307597;0.8034416276446467;;0.4856108257601973;48;48;mde-OM3-5;Engine;mde;mde-OM3;
9;0.2742789307503097;0.8435367163514516;0.25558700049286576;0.5466920982240764;;;1.4020445085140956;;;0.4879932172055307;;0.6477197014743642;;;;0.0;1.2727680820416014;0.7847060928596683;0.4416460914621878;0.40481784650291475;0.6009751789633198;;0.47547664074854157;0.4567103172169733;0.6303325889271443;0.579126107409982;0.7224358502307777;3.4835712718547605;0.8350647854493436;0.4632767491739308;;;0.5236242388356714;0.09436541922432802;1.0098478950646692;0.3773830579367757;0.5222958578200274;;0.20180052178291896;1.0;1.875036712323702;;;;0.5004987122402464;;0.3322406383260187;0.54761389553872;0.6648836491816512;;2.196142830737931;0.44414136403725774;0.15290968404898178;0.0;0.07735849512184848;1.6649612951111306;0.2647279772113722;0.37243545274313755;1.1701415932579529;0.5173090343229826;0.9285666521745687;0.14998396251032328;0.3708342696990842;1.8094939552881;0.2903041365899225;;1.2709953249840373;0.31917264597287337;0.4715907899149462;2.0;0.7999417387616585;;0.43833546300049436;0.0570069719744621;0.14159532055010554;;0.27237765931426206;0.8668805730628237;0.6594555552657155;0.42574458903774404;1.717237318488681;1.4758038887015996;0.09146370705299878;0.3853405025860071;0.2949840522130227;;0.0;;;1.5969692819391268;;0.6782247853431443;1.4037381056773195;;;0.4249169254736236;1.5744103547146526;;;0.024318091734005638;62;62;mde-OM3-7;Engine;mde;mde-OM3;
62;0.46486843384024695;0.5148939667598161;;1.051324602114078;0.47595812342130817;0.4716812471020241;1.7609552346847877;1.3646560313751008;;0.39996521119361855;;0.4898884956581228;;0.5967494517172277;0.6285927526889364;0.3396563044795626;1.466179929994404;0.5186933294071208;0.454227857546368;0.4438773668407271;;1.3154242003584842;0.18292922103062179;0.6629554327265904;;0.595656067155087;0.6550490988310339;3.579451632581626;0.25952939518631374;0.3358415744024234;;0.43611261234839344;0.4862480456716981;;1.3685240491848036;0.5359214967666714;0.5585864362259474;;0.6636885219208356;0.6991972987139248;1.5436878797956066;;1.3724379599921406;0.1550097805755698;0.1730419817984979;;0.49963973360088126;0.4506518020463037;0.4161001519504119;;2.6925956341930206;0.11015442308373918;;0.272508275753322;0.6667404075911645;1.5848874590327797;;0.6579987097631755;;1.0;0.6280980753375945;0.4393452006853873;0.4106430728674365;1.5450052581886708;;;2.573295390717102;0.5743712859539866;1.4296123812428072;2.350890118188712;0.652120276032786;;0.24751882783590548;0.4631288782274509;0.33378883212969335;;0.5582654723296707;0.44176135668153327;0.4611817915778149;0.0;1.5887636382038068;;0.49519469164967567;0.6589878866001991;0.6632402117842966;;0.4717315475908666;;;1.842371406559;;0.5163543601819243;1.4083755797774518;0.2399592790521097;0.8213113677773768;0.48619739081768054;1.5018884855672026;1.6135827071615407;;0.415189046538583;60;60;mde-OM3-13;Engine;mde;mde-OM3;
31;0.15991192333266943;1.0;0.7372899173127941;0.4097730464488785;0.6945666728153896;0.7320664190895219;1.5862011484798608;1.2164744501703657;;0.832452112853637;;;;;0.4375088089968585;0.9154897710411436;1.7271843054817526;0.5036316528579212;0.7689831656246989;0.21844278789316682;0.5677892243514955;1.128058056945715;0.511986186058569;0.3413111420163243;0.4426156766264572;0.5348086770528053;0.0;3.675217345159779;0.571084906538075;0.2196439215240032;;0.25204985876563785;0.5650873994744506;0.6415047225637717;1.2429628969953859;0.6128716500757704;0.6468161572248566;;0.5409238296462796;0.8275213954790702;1.5356993682103108;;1.3465296232969894;0.3758342175901613;;;0.36710048836281084;;0.3174279810102399;;2.3939523859186593;0.6102904094155249;0.5763619787724361;0.7816797420978175;0.41956567092164204;1.1372117967890056;0.5473943752091687;0.5160606325884025;1.4413663642195793;0.669598243426778;0.5670059922585146;0.3710179607888289;;1.4894920515857801;0.2733292254807541;;;0.9361082825081387;0.29671260126810567;1.4868612211558696;0.4972450385550187;0.6347273950079493;0.10429256623827968;0.4393605675821102;0.41412829554128194;;0.525943864735529;0.6953305619675415;;0.06005418933037614;;1.5358458284591237;0.597578471879782;;0.5928149614723052;;0.0;;;1.9544047789178531;;0.33891428886711794;1.2633629508398867;;0.21964853673447315;0.5816700880559498;;1.2577978250755155;;0.7563596796255084;65;65;mde-OM3-9;Engine;mde;mde-OM3;
29;0.21848532316041913;0.6832908114247612;0.7041108839859612;0.6214843066726117;0.47234062555622813;0.8814594739960221;1.4104074958373485;1.7894211285660102;;0.12437845831302584;;0.15928248954534266;;0.3934653055136294;0.5224185109352879;;1.197174233415473;0.33565061202853474;0.6784569122200198;0.6793489682334941;0.5424555921592885;1.6113666437038736;0.6319442296514589;0.24629665488129102;0.7699671376622298;0.5616387142675723;0.48041922808444687;3.3856278598344285;0.22242795546526353;0.4219877820311945;;0.20295632790136953;0.3142176695392531;0.26103392349293975;1.537010085626625;0.7682299246104007;0.6059235137855642;;0.3474566534060746;0.5732007343126885;1.1633578587961417;;1.4672786427438635;0.3475503348812564;;;0.5626087378978645;;0.48055778509503805;;2.5830015837772486;0.7731275470536204;0.3381696585102295;0.7325826383583219;0.503023600070296;1.4406291387183954;;0.4587625729714224;1.4889215611702538;0.7656808680461283;0.6923095924290231;0.6298976051762817;;1.7981633048248842;0.554490868003173;;1.6710191349817831;0.7235852824825028;0.4812837551717779;1.463680105317487;0.2851667650809989;0.0131047166732853;0.004703892944668828;;0.5948468707899769;;0.10518180699237704;0.250045135630769;;0.29659081438435186;1.8725705167350104;1.4876660597533296;0.6044975433638975;;1.0;;0.4709324437146308;;;1.7548266367436747;0.18839510388930522;0.6485472148435562;1.1948504168773448;;0.27986540875695115;0.8108855233658527;1.5488449316248758;1.5812211540966097;;0.6318971229356742;64;64;mde-OM3-9;Engine;mde;mde-OM3;
