R_e,A@e,Method,RA@e,gini,p value,Run,SPH Executed,info loss,SPH A@1,CPI A@1,Avg Acc SPH+CPI,Avg RA
8,0.79,Tailored Approach,1.759493670886076,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
9,0.8,Tailored Approach,1.85,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
10,0.8033333333333333,Tailored Approach,1.883817427385892,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
1,0.5133333333333333,CPI,1.0,0.3,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.3,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.3,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.3,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.3,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.3,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.3,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.3,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.3,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.3,0.75,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
2,0.6366666666666667,Tailored Approach,1.0994764397905759,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
3,0.6933333333333334,Tailored Approach,1.2548076923076923,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
4,0.7233333333333334,Tailored Approach,1.368663594470046,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
5,0.75,Tailored Approach,1.4977777777777779,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
6,0.7733333333333333,Tailored Approach,1.6336206896551724,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
7,0.79,Tailored Approach,1.7468354430379747,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
8,0.79,Tailored Approach,1.7468354430379747,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
9,0.7966666666666666,Tailored Approach,1.8075313807531381,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
10,0.8,Tailored Approach,1.8416666666666666,0.3,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7326666666666667,1.499721512749702
1,0.49666666666666665,CPI,1.0,0.3,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.3,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.3,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.3,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.3,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.3,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.3,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.3,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.3,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.3,0.85,,,,,,,
1,0.5666666666666667,Tailored Approach,1.0,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
2,0.6266666666666667,Tailored Approach,1.0957446808510638,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
3,0.6733333333333333,Tailored Approach,1.2277227722772277,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
4,0.72,Tailored Approach,1.4074074074074074,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
5,0.7466666666666667,Tailored Approach,1.5357142857142858,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
6,0.7633333333333333,Tailored Approach,1.6331877729257642,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
7,0.78,Tailored Approach,1.7478632478632479,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
8,0.78,Tailored Approach,1.7478632478632479,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
9,0.79,Tailored Approach,1.839662447257384,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
10,0.7933333333333333,Tailored Approach,1.8739495798319328,0.3,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.724,1.510911544199156
1,0.5266666666666666,CPI,1.0,0.2,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.2,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.2,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.2,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.2,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.2,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.2,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.2,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.2,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.2,0.7,,,,,,,
1,0.57,Tailored Approach,1.0,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
2,0.6366666666666667,Tailored Approach,1.1047120418848169,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
3,0.6866666666666666,Tailored Approach,1.2427184466019416,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
4,0.72,Tailored Approach,1.3703703703703705,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
5,0.7433333333333333,Tailored Approach,1.484304932735426,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
6,0.7666666666666667,Tailored Approach,1.6217391304347826,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
7,0.7833333333333333,Tailored Approach,1.7361702127659575,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
8,0.7866666666666666,Tailored Approach,1.7627118644067796,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
9,0.7966666666666666,Tailored Approach,1.8535564853556485,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
10,0.8,Tailored Approach,1.8875,0.2,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.729,1.5063783484555722
1,0.51,CPI,1.0,0.2,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.2,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.2,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.2,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.2,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.2,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.2,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.2,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.2,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.2,0.8,,,,,,,
1,0.56,Tailored Approach,1.0,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
2,0.6366666666666667,Tailored Approach,1.1204188481675392,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
3,0.69,Tailored Approach,1.2657004830917875,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
4,0.72,Tailored Approach,1.3796296296296295,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
5,0.7433333333333333,Tailored Approach,1.493273542600897,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
6,0.7666666666666667,Tailored Approach,1.6304347826086956,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
7,0.7833333333333333,Tailored Approach,1.7446808510638299,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
8,0.7866666666666666,Tailored Approach,1.771186440677966,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
9,0.8,Tailored Approach,1.8916666666666666,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
10,0.8033333333333333,Tailored Approach,1.9253112033195021,0.2,0.8,1.0,13.0,0.3,0.58,0.51,0.7289999999999999,1.522230244782651
1,0.5133333333333333,CPI,1.0,0.2,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.2,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.2,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.2,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.2,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.2,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.2,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.2,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.2,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.2,0.75,,,,,,,
1,0.57,Tailored Approach,1.0,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
2,0.6366666666666667,Tailored Approach,1.1047120418848169,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
3,0.69,Tailored Approach,1.251207729468599,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
4,0.72,Tailored Approach,1.3657407407407407,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
5,0.7433333333333333,Tailored Approach,1.4798206278026906,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
6,0.7666666666666667,Tailored Approach,1.617391304347826,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
7,0.7833333333333333,Tailored Approach,1.7319148936170212,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
8,0.7866666666666666,Tailored Approach,1.7584745762711864,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
9,0.7966666666666666,Tailored Approach,1.8493723849372385,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
10,0.8,Tailored Approach,1.8833333333333333,0.2,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7293333333333332,1.5041967632403455
1,0.49666666666666665,CPI,1.0,0.2,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.2,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.2,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.2,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.2,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.2,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.2,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.2,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.2,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.2,0.85,,,,,,,
1,0.5633333333333334,Tailored Approach,1.0,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
2,0.6266666666666667,Tailored Approach,1.101063829787234,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
3,0.67,Tailored Approach,1.2238805970149254,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
4,0.7166666666666667,Tailored Approach,1.4046511627906977,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
5,0.7433333333333333,Tailored Approach,1.5336322869955157,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
6,0.76,Tailored Approach,1.631578947368421,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
7,0.7766666666666666,Tailored Approach,1.7467811158798283,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
8,0.78,Tailored Approach,1.7735042735042734,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
9,0.79,Tailored Approach,1.8649789029535866,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
10,0.7933333333333333,Tailored Approach,1.8991596638655461,0.2,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.722,1.5179230780160027
1,0.5266666666666666,CPI,1.0,0.4,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.4,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.4,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.4,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.4,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.4,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.4,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.4,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.4,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.4,0.7,,,,,,,
1,0.58,Tailored Approach,1.0,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
2,0.65,Tailored Approach,1.1076923076923078,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
3,0.68,Tailored Approach,1.1911764705882353,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
4,0.7233333333333334,Tailored Approach,1.359447004608295,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
5,0.75,Tailored Approach,1.488888888888889,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
6,0.7733333333333333,Tailored Approach,1.625,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
7,0.79,Tailored Approach,1.738396624472574,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
8,0.79,Tailored Approach,1.738396624472574,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
9,0.7966666666666666,Tailored Approach,1.799163179916318,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
10,0.7966666666666666,Tailored Approach,1.799163179916318,0.4,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7330000000000001,1.4847324280555512
1,0.51,CPI,1.0,0.4,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.4,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.4,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.4,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.4,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.4,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.4,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.4,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.4,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.4,0.8,,,,,,,
1,0.57,Tailored Approach,1.0,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
2,0.65,Tailored Approach,1.123076923076923,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
3,0.6833333333333333,Tailored Approach,1.2146341463414634,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
4,0.7233333333333334,Tailored Approach,1.368663594470046,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
5,0.75,Tailored Approach,1.4977777777777779,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
6,0.7733333333333333,Tailored Approach,1.6336206896551724,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
7,0.79,Tailored Approach,1.7468354430379747,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
8,0.79,Tailored Approach,1.7468354430379747,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
9,0.8,Tailored Approach,1.8375,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
10,0.8,Tailored Approach,1.8375,0.4,0.8,1.0,13.0,0.3,0.58,0.51,0.733,1.5006444017397333
1,0.5133333333333333,CPI,1.0,0.4,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.4,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.4,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.4,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.4,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.4,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.4,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.4,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.4,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.4,0.75,,,,,,,
1,0.58,Tailored Approach,1.0,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
2,0.65,Tailored Approach,1.1076923076923078,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
3,0.6833333333333333,Tailored Approach,1.2,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
4,0.7233333333333334,Tailored Approach,1.3548387096774193,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
5,0.75,Tailored Approach,1.4844444444444445,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
6,0.7733333333333333,Tailored Approach,1.6206896551724137,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
7,0.79,Tailored Approach,1.7341772151898733,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
8,0.79,Tailored Approach,1.7341772151898733,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
9,0.7966666666666666,Tailored Approach,1.794979079497908,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
10,0.7966666666666666,Tailored Approach,1.794979079497908,0.4,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.7333333333333334,1.482597770636215
1,0.49666666666666665,CPI,1.0,0.4,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.4,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.4,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.4,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.4,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.4,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.4,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.4,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.4,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.4,0.85,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
2,0.64,Tailored Approach,1.1041666666666667,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
3,0.6766666666666666,Tailored Approach,1.206896551724138,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
4,0.72,Tailored Approach,1.375,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
5,0.7433333333333333,Tailored Approach,1.4887892376681615,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
6,0.76,Tailored Approach,1.587719298245614,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
7,0.7766666666666666,Tailored Approach,1.703862660944206,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
8,0.7766666666666666,Tailored Approach,1.703862660944206,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
9,0.7866666666666666,Tailored Approach,1.7966101694915255,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
10,0.79,Tailored Approach,1.8312236286919832,0.4,0.85,1.0,13.0,0.3,0.58,0.49666666666666665,0.7243333333333333,1.47981308743765
1,0.5266666666666666,CPI,1.0,0.35,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.35,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.35,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.35,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.35,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.35,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.35,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.35,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.35,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.35,0.7,,,,,,,
1,0.5766666666666667,Tailored Approach,1.0,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
2,0.64,Tailored Approach,1.0989583333333333,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
3,0.6866666666666666,Tailored Approach,1.2281553398058251,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
4,0.7233333333333334,Tailored Approach,1.368663594470046,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
5,0.75,Tailored Approach,1.4977777777777779,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
6,0.7733333333333333,Tailored Approach,1.6336206896551724,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
7,0.79,Tailored Approach,1.7468354430379747,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
8,0.79,Tailored Approach,1.7468354430379747,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
9,0.7966666666666666,Tailored Approach,1.8075313807531381,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
10,0.8,Tailored Approach,1.8416666666666666,0.35,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7326666666666667,1.4970044668537912
1,0.51,CPI,1.0,0.35,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.35,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.35,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.35,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.35,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.35,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.35,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.35,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.35,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.35,0.8,,,,,,,
1,0.5666666666666667,Tailored Approach,1.0,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
2,0.64,Tailored Approach,1.1145833333333333,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
3,0.69,Tailored Approach,1.251207729468599,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
4,0.7233333333333334,Tailored Approach,1.3778801843317972,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
5,0.75,Tailored Approach,1.5066666666666666,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
6,0.7733333333333333,Tailored Approach,1.6422413793103448,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
7,0.79,Tailored Approach,1.7552742616033756,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
8,0.79,Tailored Approach,1.7552742616033756,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
9,0.8,Tailored Approach,1.8458333333333334,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
10,0.8033333333333333,Tailored Approach,1.879668049792531,0.35,0.8,1.0,13.0,0.3,0.58,0.51,0.7326666666666667,1.5128629199443355
1,0.5133333333333333,CPI,1.0,0.35,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.35,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.35,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.35,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.35,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.35,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.35,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.35,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.35,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.35,0.75,,,,,,,
1,0.5766666666666667,Tailored Approach,1.0,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
2,0.64,Tailored Approach,1.0989583333333333,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
3,0.69,Tailored Approach,1.2367149758454106,0.35,0.75,1.0,13.0,0.3,0.58,0.5133333333333333,0.733,1.4948451634724111
