,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,marker
663,11,,0.6033077411371841,0.6771072373667165,1.044904206039767,1.3922493793455923,2.8216524567788066,1.82863610903276,1.0,0.5110543489975741,,1.6158427763144025,1.4763220698825095,0.30609778964430884,,0.589914496364104,1.5132903110706484,0.681990093112756,0.9481890582398079,0.6380628306449869,0.4678548763891334,,,,,1.0,1.811354433231584,0.32152596665853067,0.766555014870566,,,0.5356743106570991,1.0,1.3732045622005125,0.8459387419346087,,0.22913302045852268,,1.2669654287270855,0.2561639280341672,1.0350777680768202,2.585533158558625,2.5293057149695244,,0.37594845879421224,0.5971731552822284,2.292230338982425,,1.3764774992133901,0.5580397220704088,,63,63,mde-OM3-9,Engine,mde,
334,32,,0.5272290409836193,0.05991594382255139,,,0.7930875235378047,1.7920235443482988,0.6877360906737806,0.3119922002455927,0.14394912952815928,1.6865741524556959,1.3943388412966393,0.566717863791904,,0.36638115584672104,0.2527539867661398,0.5441470740339035,,0.38646078688274466,,0.339146846548137,0.28562249406290835,1.5838826935741133,0.924957402471493,1.3495939511814268,,0.4817672394702803,0.20688711529807055,0.5420257595009835,,0.16184511095208873,0.3216055740383968,,0.6844813166858188,0.445408951448763,0.4235997142196072,,0.37442983373669975,0.6204884504252982,1.5499951821762308,1.616653200629808,0.7402765719126998,1.7749698783317216,0.5564303207423545,0.5730891256893083,2.7245723530624573,1.456663073868631,0.41653298979641207,0.6457291114189018,0.36740582625100127,51,51,mde-OM1-3,Engine,mde,
235,0,1.4355223291609815,0.40399459012551114,,0.6612990139085879,0.3988654570879092,,1.067481069589046,0.2178935624183978,0.007259577389334911,0.566824340738515,1.0,0.3051293972045208,0.3372881056895889,1.7348187622935765,0.492790739536621,0.37385497912384974,0.2626068043834819,0.3229400540104727,0.6111808985900624,0.32838020335666296,0.47333267975231025,,1.8797438584424797,,1.5271736529284108,1.728935831286326,,,0.4597119142935068,0.525802161225936,,0.547040216829208,0.37817652584215394,1.0,,0.5649727743641793,,0.7522724560510081,0.6551084820442764,1.3720879401104122,1.7681172371814542,0.7505325522647309,1.299169308647382,0.11821252524701341,,1.3318805066375867,1.5767405844647042,0.8624185477548488,,0.04259560235797857,52,52,hde-OM3-3,Engine,hde,
311,9,,0.8645130073564358,,,,0.0,1.361484597895465,0.3031999434862057,0.16265679632569877,0.3047589343256508,1.3979189363403977,1.5099005154698013,0.8051165702083952,,,0.5699089019616197,0.5051636144405357,,0.7299724076168674,,0.3629773449350812,0.49679674193976836,1.2481960575018394,,1.652039891427997,,0.4550495917001024,0.01107471155071547,0.3438300007977899,,0.5884354854085002,0.8879317691077543,,0.5663706700949378,0.8151597823173463,0.6634054533679496,,0.8677357294993946,0.21729381662411448,1.7039073644914664,,0.4217125787181761,1.5622165802758836,0.9814807565570818,0.28149411360934234,,1.1884841807219004,0.41852714318583223,1.0,0.7079441387977294,47,47,mde-OM1-3,Engine,mde,
345,43,,0.3796277574647042,0.5097887542950285,,,0.6056345477003207,1.2933922446375046,0.45775208729927325,0.7131840998874485,0.5714797245365437,1.6103280093500518,1.2156826867297554,0.19797097875459538,,0.1705662716268978,0.7411968830167676,0.36244343232736853,,0.8356456497636141,,0.10811904598991505,,1.4035529871402252,0.599666369860992,1.0,,0.517793050614223,0.6540924967054382,0.39907954350695146,,0.5620893276127473,0.5942609639034117,,0.5835941488018435,1.0,0.5683928828170774,,0.445428597973554,0.20166411378019183,2.0,1.799355469899781,0.23361245560458768,1.6565750455610015,0.5619931052551463,,2.8438239614990017,1.57157796491233,0.8259144597396877,0.6916077042891798,0.5567385003871719,36,36,mde-OM1-3,Engine,mde,
103,7,0.617840376226809,1.0,,,,0.8208699062923718,1.0,0.63772460550785,0.543672570455052,0.8749595019612346,0.32754562290886885,,0.45622122295412076,0.4170423497598546,0.5927659452057239,0.14118043264575791,0.07984777648545187,0.6430606320818387,0.2640030916320541,0.3712185087002379,1.0,0.6228030444576663,,0.7120422751158111,0.7786625915011388,1.779580236905776,0.48815214024859677,,,0.587197641266556,,0.4073833935104925,0.832811426366898,0.06427340689412452,0.6226416317081523,0.6792995575038108,,,0.6600593984856848,1.7009005690521475,0.44558243057630087,0.5502489414866862,1.360787407321201,0.6085220862085329,,0.5633858886619747,1.5700552539039978,0.6359506845899573,1.0,0.4419058742538995,10,10,hde-OM2-1,Engine,hde,
82,20,0.0,1.0,,0.6368546426824059,0.3442383694642345,0.07842343522139973,0.8426560817942135,0.19571197852551633,1.0,,0.3244563541769819,0.26397593376199413,0.02466165650384859,0.8100170352314998,0.0925856100768164,0.6441764516321249,0.6359918867271179,0.2512308983806157,,0.5551880737487687,0.6049547133218885,0.17386559885022512,0.418154929889986,0.19526272878953094,0.5278055884986902,,0.7055653173600513,,0.28844523700374164,0.0,,0.5369031779969349,0.0,,,0.8224075384107095,,0.07199260004099502,0.5733167241148551,,0.6689099779821713,,1.5534900789964738,0.49418838570262524,0.5505467528753815,,1.0,1.0,0.16039868942264074,0.0,20,20,hde-OM1-5,Engine,hde,
4,4,0.5500355573382593,0.36685568385769274,,0.0,0.6597020831707979,0.779029118109315,0.8721411982392429,0.019075586753088174,0.43276849396963857,0.32501667990647637,0.7713109229214377,,0.3253327416753397,0.7797365621823283,0.14999321735737844,0.7618434206390665,,0.2011395192441492,,0.37460890961359594,0.5609826220386928,0.0,0.3966214241799446,0.4085428965748395,,0.46712782077425397,,,0.5260387608097655,,,0.25595304155284354,0.5750694779421506,0.09441956928030308,,0.7862171088060376,,1.0,0.6833443956522619,0.4821136998785993,0.5400617212660087,0.6033534978415918,0.9203714755515342,,1.0,,1.3976536802275188,0.31818100101464064,0.6121594807624382,0.632885742190733,4,4,hde-OM1-2,Engine,hde,
284,7,,0.3720709198901779,0.8238270793573809,,0.3628721498452386,0.45998389977033693,1.7103928873063174,,0.7183227961827036,0.29810109170144444,1.0404882152502004,0.941778586024886,,,0.9781090871729674,0.6994647378207871,0.0,,,0.4900733464724366,0.8740369598207824,0.6488393340192241,1.048382836798015,0.3743747993609926,1.0624495131901617,,,1.0,0.48733785251897366,,0.6895663468161446,0.13138141248006677,0.1289667495860755,0.3176051842116014,0.12570479328960246,0.5029299684329118,,0.5851992000705599,0.19260242403511446,,1.2965496963664407,0.37442953861845474,1.3968433979663448,0.4507566473910496,0.24979765696472875,2.7614683600163072,2.0,0.7891611635495906,0.0,0.4514200344614664,27,27,mde-OM1-2,Engine,mde,
10,0,0.6975781802377978,0.5808793380953298,,0.725571343421222,0.5557430082524917,0.5267751039167191,0.5833150549950297,0.9043684070556154,0.8492592742653942,0.3765047267528022,0.5870927094825295,0.7905592640682638,0.4575442250614874,0.46551899756577325,0.08713792922440274,0.5149226841065823,0.6457942063026507,,,0.4694933894678122,,0.0,0.4952784624996233,0.6025722392494869,1.0,1.7146863029696866,0.7898990409531308,,0.553305013852206,1.0,,0.48603045352365876,,,,,,0.0,0.21211152611051698,0.48810963776711636,0.9720973912138707,0.45056416018487194,0.3412024836899686,0.9215357558557467,,,,0.6256042743621708,0.9748576525471381,0.6675759135108695,8,8,hde-OM1-3,Engine,hde,
546,0,,0.2950217371765477,0.8279050326905514,1.6590620262824274,0.3348817076831465,0.42089018739027007,2.0,0.14733743737625757,0.18505678103435472,,1.7404804937412497,1.8251696169990788,0.3534341878876679,,0.799400537420595,,0.6543322753857546,0.1987239071071779,0.6843749079779942,0.9413911873452515,0.050563191271773514,0.6399093628046127,1.5230587216778164,0.5919167253116426,1.4824876882509253,,0.5777999673993979,0.9656374324113024,,,0.0,0.635193325764709,,0.6725735832173941,1.0,0.5611623360177734,,1.7318051638709764,0.9453281274524148,1.4621849964860338,2.574437567824445,2.1721917032350615,,0.0,0.8869762660482421,2.493355920774528,1.3452180203619488,0.9863524597843321,0.604949729479406,0.785577085215544,57,57,mde-OM3-5,Engine,mde,
911,170,,,0.5778166354575136,,1.451218521444735,3.5031499944876066,1.6449272734900267,0.43474273819295645,0.3428854941898351,,2.4025202520528315,1.5429522473136792,,,0.6408659279869745,1.4664586683006502,0.49041166871946956,,0.6518242450478913,0.5285907430023364,0.4186353355312021,0.5046700634233919,1.393716635569466,0.40501022454547475,1.5723366836435742,1.9652868293181207,0.411497216557154,0.26892400403169503,,,0.3769796514014339,0.4483385216547574,1.740338498931917,0.8414341994920166,0.6130096656730837,,,1.3541227075128308,0.3819900480635277,1.885656932785426,,2.4895951912783647,,0.2837243419257019,0.18402335071732648,,2.3079412525858407,1.576150652608613,0.6493005862479274,0.6014542930689055,52,52,mde-OM3-13,Engine,mde,
687,35,,0.4535175662214961,0.660485584585091,1.4448523815951806,1.614729028156567,2.595773185044791,2.0,0.1882114148741798,0.6648460519322585,,1.4595635872749515,1.7862911668793322,0.20216180219178084,,1.0,1.2995739656754461,0.6742643226876645,0.4982476943961449,0.2185187575430063,0.1646844945745913,,0.46103992193931614,,0.10585212491142793,1.1978457471234092,1.5852978239927753,0.9333071956572196,0.7827588382967762,,,0.36419054257624833,0.6676002206220445,1.1935006689145948,0.443371128202367,,0.1701163442564857,,1.4387518024612267,0.5532205786728792,1.238442904105903,2.552170409932645,2.330311679633517,,0.46393430682483044,0.6521526289241376,2.4507065379783706,1.9937123627521003,1.1865798245550554,0.5339638270521597,0.4982214115668333,69,69,mde-OM3-9,Engine,mde,
374,72,,0.7505820150219522,0.0,,,0.8349948095962857,1.8647516762251948,0.3058204037189427,0.33617463483699833,0.5009416122911787,1.3524584538519147,1.7119053907208794,0.9198880471769736,,0.618346522999182,0.32536888494125926,0.6206796929435084,,0.5152574035334639,,,0.31806212161543523,1.8070167736764324,0.605877535628945,1.4558315376362316,,0.17160708665866828,0.24217107359148884,0.7592153330704835,,0.803860975523919,0.8651346543863863,,0.8449324739270142,0.864129114587157,0.4263082128581003,,0.6361158913291544,0.17101845436440624,1.6597649652681365,1.1940603276856967,0.4572799368858438,1.4383222340207977,0.4661972435327088,0.6477394592825878,2.8663658363453943,1.7306560784717906,0.42662328433369506,0.3550083423966599,0.3705703632663486,54,54,mde-OM1-3,Engine,mde,
244,9,1.3949055673337294,0.3015486980418389,,0.6612489266712359,0.31256193785941006,,1.1853408053045387,0.6380059401296042,0.35322239266699457,0.4872268952157575,1.6279167978048907,0.6545908725966937,0.5358636327909138,1.4711055405159226,0.3192278420940307,0.419840916022313,0.5618054840835279,0.3138857953554944,0.40587325017115433,0.31307641834714883,0.8990496743397418,,1.2851248236631332,,1.2343778109000783,1.7128428668464601,0.714098872517257,,,0.4351948910644125,,0.6631411259088981,0.5069147616734595,0.4613235287247568,,0.4731566500840248,,0.6211940947597195,0.6128386682576933,1.6823874477412595,1.230476480313759,0.5670946695124445,1.1284943677335773,0.22937299748849926,,,1.6635756260789747,0.3270777477460315,,0.16504072530236977,50,50,hde-OM3-3,Engine,hde,
559,13,,0.30210163414794394,0.24532374314305194,1.7672578243393269,1.0,,1.2366093885286902,,0.31431476992259166,,1.213775937603074,1.296198177064106,0.859629421566372,,0.8994078251879284,,0.849816078236065,0.2968371570674328,0.7112667455021483,,0.7491417031562718,0.010418086775787478,1.4822826237297806,0.4409858827583397,1.174026225719201,,0.7242602035447063,0.3722562137955312,,,0.5596045820412917,0.8095609088777441,,0.8702108586784745,0.3466521368925618,0.5295672382899588,,1.0,0.35563546120810147,1.7287545530470219,2.67467640603446,2.0,,1.0,0.7725635036236908,2.4267516978861337,1.8210704397916087,0.6533983394440203,0.0,0.4157117438227655,50,50,mde-OM3-5,Engine,mde,
750,9,,,0.656991952704759,,1.8969486056118061,3.6691627516793397,1.3857624735808567,0.24977692501744714,0.6090014507531191,,2.602646715494894,1.7004066726878575,0.3081416807709681,,,1.6868804806073738,0.4767941999107214,0.4039227487248981,0.335934408340337,0.3251305057464519,0.2911672595018506,0.3262094956647068,1.3721281308466304,0.5895093716456438,1.895414656178266,1.3760756839418664,0.28340353892135633,0.6421657103707414,,,0.7208899352127223,0.5055931724262368,1.7251908475716404,0.3918986232265976,0.09820278555517863,0.02822166450182315,,1.6011806237662576,0.5311965285649272,1.585253688500128,,2.3410941864374464,,0.5057749513515257,0.27155731824450896,3.5385353181289423,2.7132531616372644,1.8615068579236227,0.51475243695378,0.34080973181918434,82,82,mde-OM3-13,Engine,mde,
901,160,,,0.33967266104152305,,1.21420913367927,3.587131578286407,1.4370684378783738,0.4080607567752834,0.32025052423907036,,2.6347630464741396,1.2421468048822615,0.7691476825867989,,0.49445112712825534,1.1448434547830924,0.7005320633619241,0.5186006452329929,0.7697897221663462,0.5451727715722514,0.20765565737214528,0.6084250582856742,1.409734875936989,0.6484372990883721,1.618847428759172,1.6053393983513842,0.553005099682267,0.8032101951350744,,,0.6460553663407133,,1.7079908977607368,0.7706662615240578,0.3947460947283613,0.6403404660358056,,1.332840762176957,0.4882736210244277,1.7940142633855112,,2.757128654109274,,0.44468868195977057,0.556176905139669,3.273555143118387,2.2587256872923596,1.5080621688967928,0.3293456319460757,0.36010925907421215,55,55,mde-OM3-13,Engine,mde,
707,1,,0.3164411349615126,0.33821378755995796,1.6265348871666356,1.5770161773228841,4.0,1.7412650413608581,0.031792482183609715,0.0,,1.608269350509865,1.2411181175202786,0.7665279503583284,,,1.0,0.3903609744652344,0.24009330714528354,0.8444854863384466,0.6190700217842359,0.5776414634950721,0.29509665703401483,1.3743819266790487,0.05759455488787257,1.5609391470102936,,0.5225568277919105,0.9502942911134256,,,0.6311729148482988,0.6156731173057107,,0.0,0.8707453237993399,,,1.9108564484503883,0.4820790716226476,1.875927712784757,2.263657851724698,2.654992645088279,,,0.747795317703562,3.636691302480874,1.437015171737026,1.6441295825629427,0.6120417819325675,0.8423229105775097,71,71,mde-OM3-11,Engine,mde,
135,39,0.6699671086581294,,,,,0.8070823668045732,1.3042650095346016,0.7232099075303882,0.20828642990385438,0.6212045626781327,0.5126366978916881,,0.5394493457341025,0.5965354489117777,0.7615809545426503,0.6059004534384353,0.03587533379109194,0.543406372658612,0.14154461478283215,0.40243454814868806,0.15974663804856723,0.313311520026575,1.1173020053207046,0.7758702863293188,,1.1886295390841073,,,,0.6031330048809307,,0.8515758407957965,0.6222342667770966,0.26350451457763086,0.4179714572818088,0.2684589090148418,,,0.0,1.01237331203487,0.042591088405428426,,1.4640950544017297,0.5792041756220981,,0.6827379542542186,1.3053484015891428,0.13969981900784198,0.561945521962925,0.4753053990048036,15,15,hde-OM2-1,Engine,hde,
806,65,,,0.4645663812700218,,1.4420638918277326,3.278156273041701,1.7664779143852076,0.28386189523291194,0.6329311152537299,,,1.6216988605888791,0.7252916160872994,,0.6015704231119832,1.330117335454708,0.5126458065645577,0.5643964665669557,0.38667516994997525,0.4236768784517004,0.77571696984827,0.6528787810826138,1.4012019169802965,0.5082218747838252,,1.6666005174511604,0.30909211762861893,0.6606829693494273,,,0.6059121529048082,0.2527014101590353,1.1560721567058658,0.6582192049056155,0.4807335641329252,0.5180519112241571,,1.3883563300401218,0.6231362920235557,1.6188407607272377,,2.9368282947430684,,0.7293865752038212,,3.1745828183860945,2.5528859880997525,1.865808899483981,,0.48941002764436414,81,81,mde-OM3-13,Engine,mde,
365,63,,0.9815309472499527,0.5530152190082624,,,0.4990912868620705,1.4587798846189577,0.5124349527675908,0.588760943625363,0.22518579603408576,1.5916827146049783,1.9780320222860839,0.21117313359303785,,,0.47200302182097525,0.5981005214817026,,0.5949841422060318,,0.5788369105190883,0.5171559304845071,1.393647467094395,0.4801821534252543,1.121248660619032,,0.706063123288803,0.4022483266736355,0.6841291377383654,,0.4287854337582021,1.0,,0.3873411978600554,0.253792263550978,0.49949320016797744,,0.4364958327483012,0.4399940999302019,1.4750084909218548,1.3476740331047223,0.19135986168527302,1.438078336923978,,0.16820227618067196,2.6905821839152804,1.4295543820593797,0.3594667631236869,0.48174626073863125,0.7240891732276606,38,38,mde-OM1-3,Engine,mde,
805,64,,,0.5810811742156288,,1.339674026020266,3.554589208045963,1.4291397270755077,0.11841383380732615,0.5760921845295205,,2.7308964230679846,1.3865914349600328,0.7724318748166077,,0.5649338236493905,1.4031635206275817,0.48888244168120104,0.3722513957378619,0.76660658884372,0.5733528383525787,0.8910820883151663,,1.3959284340031692,0.8269333278685415,1.2374459588581876,1.4145603355464766,0.6113190495440284,0.749473217272247,,,0.7269241346854466,0.42496451100808796,1.4720312581378805,0.31846046332493017,0.46991350622544537,0.6334823235808517,,1.7399124229684761,0.5413502926289062,1.4417334245275684,,2.231539775374995,,0.48363444538501543,0.302192370473291,3.2044075266924974,2.6881806636853356,1.6501267142516722,0.35457875194163946,0.10513082973014673,65,65,mde-OM3-13,Engine,mde,
482,5,,0.14610741775679337,0.8009792486446665,0.8953479439675717,,0.0,1.5072422895248774,,,,1.2111924492511523,,0.0,,0.9298517091383436,1.8615877101709954,0.07957848728221499,0.2970356710873886,0.2657502584613689,0.7860341872372022,0.7571940958582656,0.924961740535763,1.0460044519694471,0.01886300472626697,1.824779544770642,,0.0,0.8348473006123897,,,0.24222937249758353,1.0,1.0,0.7607908260818261,1.0,1.0,,1.9377724420152826,0.9025528846757362,1.430266127891406,2.0,1.3029283132753724,,0.6777045460002504,0.8120651043659683,,1.133341577105317,1.0,0.40944985182220184,1.0,31,31,mde-OM3-1,Engine,mde,
686,34,,0.5499793844535783,0.5873018298998613,1.7341230696117822,2.0,2.4603525415782603,1.4318836049431118,0.2594559774949541,0.558359981243231,,1.2921366350267132,1.7074534761684657,0.38879827771573333,,0.35128961707546896,1.5959757220069926,0.49846212392264816,0.901263598760578,0.526585688093472,0.4136978492356045,,0.7349174541501791,,0.6375932389259396,1.358083255101975,1.3395969465793651,0.15951093725497026,0.8796731318421396,,,0.5934397581039197,0.18117050895621228,1.4816764545884173,0.6694079631359079,,,,1.277861966354286,0.5826110687144818,1.471142853147459,2.5648052534744807,2.4187294660375827,,0.24092318946343297,0.7157147022593873,2.6534489026903483,1.377399561858821,1.353939279316191,0.5197507286682623,0.4176225232114118,68,68,mde-OM3-9,Engine,mde,
597,18,,0.5787027302020001,0.4644897924386517,1.6297058991730533,1.48186509035236,0.42834342997532215,1.7050870948361145,0.3989036249524096,0.6252021007747212,,1.5548806424341226,1.532520844061008,0.6003820146289539,,0.46059954954775023,1.4388662320374548,1.0,0.4441021458775724,,0.7726130713366545,0.70203883807417,0.15880469772779798,1.4387205987544263,0.4405587924362806,,1.3620462708172756,0.699398435536113,0.3241485118186196,,,0.31495850628316374,,1.3265093726022845,,0.2832376853436648,0.331093483804878,,1.9746966740819594,0.4056048754903843,1.692781495198572,3.0,2.450567944131462,,0.5417220394585888,,2.360737764184946,1.5324143321991204,0.44609631590580734,0.20834117978526517,0.8448890840404898,58,58,mde-OM3-6,Engine,mde,
1046,305,,,0.404790467315856,,1.8074367868998733,3.474377925124095,1.378307960767591,0.5257633864653363,0.28556330227392424,,2.3797744406533052,1.5136509471182324,0.3028083244447416,,0.4506347615793062,1.3334263682660328,0.42484793232071333,0.4056253845369195,0.43789414697502227,,0.07572040283109772,0.49279156045793765,1.4090183376206933,0.393549596405071,1.4826426938373047,1.4938173806708392,,0.19016350002211843,,,0.3080028699008571,0.5930641624951889,1.3989604254174288,0.3269092098066774,0.4945841776338839,0.6270685273539699,,1.2927805839629238,0.5498348931376219,1.9218606656274737,,2.5509901302343074,,0.6067380216304271,,3.4844089034874948,2.731947414902398,,0.7908268090709267,0.5049518581818515,54,54,mde-OM3-13,Engine,mde,
303,1,,0.46809694230889803,0.12779013824790408,,,,1.3698230526334874,0.44484074205112534,0.5193064136240316,0.4296980959639028,1.4506197352460817,1.6554726211601976,0.6094516782431627,,0.7890276694358263,0.6852457726305702,0.4454642494290663,,0.40688944024827567,,0.6527482574731552,0.5960640458811657,1.442618466158018,0.3710014576633984,1.265048540107255,,0.5489197151079177,0.507272488125486,0.3026707499157116,,,0.33297802612863286,,0.688177771056236,0.0,0.5391342411752591,,0.5648964283247545,0.49250476956611705,1.5908140034211167,,1.0,1.1958391182772214,0.6177800469563728,1.0,2.6898574116451943,1.852117071540283,0.2958847285380032,0.25751779838932526,0.7913552739553842,40,40,mde-OM1-3,Engine,mde,
979,238,,,0.49927181219782807,,1.4474743658978577,3.4720153068421333,1.2744188541630492,0.3875494541167735,0.5923308935919385,,2.7086069540011053,,0.6213977996973103,,0.30463707915047333,1.8307731577325073,0.5012703516463763,0.5468734261941629,0.4526670849274784,,0.27569296439045843,0.5560880363621177,1.5254965360389283,0.39659355965807563,1.5380745688573363,,0.44128295929736344,0.34531913200760084,,,0.8318186954777016,0.539620196995218,1.4207784115459297,0.6428464595728764,0.33447724619599717,0.6306907222402238,,1.5435640549246061,0.319708816586843,1.521404219461632,,2.544283038794406,,0.4493197968277488,0.348307261325534,3.4708083875194844,2.46067660211983,1.7533968483785343,0.458429180257039,0.9264231972749761,45,45,mde-OM3-13,Engine,mde,
986,245,,,0.947415693647567,,,3.5573514900549004,1.6115493026803867,0.47639589990354386,0.5542985950410011,,2.2232585611022744,1.8487032200765143,0.551500439557704,,0.9217040890728194,1.5711083790906,0.6277016682867717,0.8771784638455059,0.7541406819038806,0.6649409871061412,0.6993773615489133,0.573724992039178,1.587570341168163,0.6712327625267583,1.633423687748336,1.6299424367828066,0.5855366546761049,0.24600250456106648,,,,0.46471362592178705,,0.7534593350573399,0.4900806066196282,0.7665398116762064,,1.252852589165443,0.5876274935591921,1.5463093723015013,,2.323713871402723,,0.634366664435054,0.6991666951784695,3.4770929695674186,2.510631181620415,1.7545954057366742,0.6814516670182923,0.7675897256231342,77,77,mde-OM3-13,Engine,mde,
940,199,,,0.3723002348311018,,1.4881698822595781,3.445192240206735,1.546118229557767,0.4891077783734017,0.5213164559535737,,2.6270569762239457,1.517773789095091,0.717092854961199,,0.645117183162422,1.377329667534895,0.15943845181089686,0.4545373163264891,0.7024611461700709,0.6997072962730617,0.7610229934877648,0.5918676410880817,,0.5776874270098663,1.4414305703153825,1.6661506718067054,0.48687069882885403,0.18542907368887576,,,0.5043668488498592,0.5303617101829108,1.5660143094806678,0.6247558716430903,0.6464254210458078,0.26838274607925167,,1.573332191433969,0.3602111738686847,1.6487519242567308,,2.5176633343100105,,,0.7674179944931403,3.5319434631121025,2.676234975469844,1.3938622248081156,0.43845365444526097,0.4277824927209206,58,58,mde-OM3-13,Engine,mde,
86,2,0.4291138410578051,0.8359103950173132,,0.5584527942308544,0.06133219058110936,0.49611609528955775,0.6246827774709567,1.0,0.0,,0.8498938078719485,0.18707684674460023,0.4816132223005444,0.031322743329663796,0.28830084294768143,0.9398013896465692,,0.398467251156953,,1.0,0.6718213656205825,0.6190526492825958,1.3209797102404983,0.0,0.8792039670695745,1.9519353702025537,0.4369116823982346,,0.0,0.8842966908454744,,0.0778997629469905,,0.06795925788328584,,0.3573153138953132,,0.7479363243517642,0.9570031812732351,,1.0,0.5778610764066113,1.3006337543017958,0.6643559835130405,0.7734222098053695,,,0.6249881640836773,0.4599427972981079,0.7014706099889634,28,28,hde-OM1-6,Engine,hde,
952,211,,,0.7046502309875383,,1.72713954065721,,1.527919366946795,0.6353168368197254,0.5104310320053383,,,1.5261062947023158,0.6529316646006198,,0.9505707734949644,1.5267282879198336,,0.5632643977266276,0.5301324029724548,0.8223935169907116,0.14650378196947958,0.36065050284023037,1.588705457476188,,1.2816052036536123,1.6529308687015103,0.5202411173223133,0.3611366848644722,,,0.38551250249979613,0.772560904630029,1.2589337232621804,0.815257633197103,0.4750708722764334,0.47506795568590665,,1.3353660375794796,0.41856066367073386,1.5410252544676237,,2.466037542695552,,,0.4655342131628862,3.3963114749195116,2.61107211541643,1.650695595627092,0.37591241064616504,0.5776701066029201,65,65,mde-OM3-13,Engine,mde,
838,97,,,0.7008583559521738,,1.5607614825038167,,1.6227051857812436,0.6238190839965546,0.43268346794490253,,2.643260625876576,1.688713275723042,0.7547871409762846,,0.4086759721489631,1.7111937862043611,0.4514495386445982,0.56693439203404,0.4786176173976389,0.48591010988313615,0.48386085088995584,0.6482091179400854,1.5271032523908699,0.484906335798832,1.5946331330683856,1.4590833339165021,0.8998405974422446,0.3838181312783814,,,0.7353956741860911,0.4844336321243681,1.3812116726660861,0.576425201669014,0.3169083961742344,0.814968958385966,,1.5676213761133302,0.29726397282989947,1.461393724003968,,2.3031304507958574,,,0.4444712348004708,3.488834371424012,2.4606751466594896,1.2148754767214824,0.5135286697468954,0.32530254149812915,45,45,mde-OM3-13,Engine,mde,
236,1,1.5777960732961511,0.2300518577510835,,0.47048268391055337,0.6439577211469493,,1.2319230845805837,0.4998047322672218,,0.6971155948810062,1.3128659472488653,0.7015844553026478,0.3379475516837808,1.5943637907862875,0.3139896736135905,0.43519521076036777,0.33428763213668683,0.6729594734248652,0.519375327730269,0.566943824356858,0.5967618856091137,,1.5847133307231394,,1.267264802044425,1.694557868455481,0.6915938665921055,,0.6931912852858864,,,0.7019316593716727,0.2874483101393077,0.8616552043391001,,0.5927154493695783,,0.5846194076124775,0.17083326634788587,1.7835292011111377,,0.34318929383277264,1.9071551775850577,0.2454210647686355,,,1.519988174942945,0.6778819805688472,,0.4450954824359344,43,43,hde-OM3-3,Engine,hde,
440,57,,0.8297679566597925,0.6139552619494353,,,0.6089619158205449,1.705515413875956,0.367597647696637,0.42566121384690075,0.5991330446232509,1.4246923470636803,1.338315043100461,0.13049511241937026,,0.517803900177262,0.528319169350661,0.6242374709202954,,0.31574213597754613,0.6574005051840427,0.48747152464822274,0.36928011455054854,1.6592792467202386,,1.246081104087773,,0.8266288012917663,0.4570922025506582,0.7962451659527836,,0.6866363670473584,0.5009946011986971,0.6618052041994128,,0.5615352316987534,0.3626780331387478,,,,1.7299233826276246,2.8335440852833553,0.6340023353740544,1.9928373629251892,0.3398483979052813,0.5711403795535059,2.453027177125136,1.3214078026585496,0.7654895663771244,0.8013081736481229,0.8288673783947783,57,57,mde-OM1-4,Engine,mde,
41,31,0.47806895388767773,0.15443062502877283,,0.4951753141943501,0.2630060967660429,0.5969433739185114,1.0,0.29124741948017924,0.8713584250813934,0.6014058297187617,0.21560681775084672,0.5078230491495936,0.5778442044358747,0.062125782813658784,0.5049971254917796,0.8059076282798833,0.2663524483348167,,,0.6315250761799961,,0.18070562567204115,0.1671517796278173,0.7169590971585902,0.3850025031070162,1.5293892124273807,0.39471963487080036,,0.7435076060459758,,,0.5616183318356678,0.21865652904718355,,,0.7612270407796069,,0.2320629067936687,0.6079622830936311,0.20837316572571798,0.9405287741207363,0.4548616283838934,0.38028729671327993,0.3372205435947477,0.9926417491119576,,1.2368527694150755,0.3916096053647817,0.8339707546786542,0.401471046420611,9,9,hde-OM1-3,Engine,hde,
528,43,,0.6170491069494953,0.6569667351440509,1.4141484404249218,0.6278694737066379,0.6750137643933651,1.417117476395716,,0.4771404313787949,,1.0,2.0,,,0.14243745681625622,,0.5326287334561307,1.0,0.8782148064010781,0.30634224915633745,0.6448846083747649,0.45080085835445016,1.6979775321657846,,1.1180357239855185,1.138078233102573,,,,,0.442903191771691,0.36945741668639176,1.1933183496518347,,0.3699654680549417,0.545943448531031,,1.8010392743437487,0.4794387813488957,1.3532195230656785,3.0,1.4322603546774837,,0.6504012789968082,0.07689640986574137,2.133790925110967,,0.49748656845036693,0.4174823530962286,0.07604678525720761,33,33,mde-OM3-4,Engine,mde,
