;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;group;target;RA@10;gini;p;max info loss;imb;Method
844;844,0;844,0;886,0;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
845;845,0;845,0;131,0;;;hde-OM2-1;7;5;-1;-1;-1;normal;RF+B
846;846,0;846,0;645,0;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
847;847,0;847,0;356,0;;;mde-OM1-3;37;10;-1;-1;-1;normal;RF+B
848;848,0;848,0;602,0;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
849;849,0;849,0;319,0;;;mde-OM1-3;51;9;-1;-1;-1;normal;RF+B
850;850,0;850,0;542,0;;;mde-OM3-4;31;3;-1;-1;-1;normal;RF+B
851;851,0;851,0;686,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
852;852,0;852,0;892,0;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
853;853,0;853,0;1038,0;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
854;854,0;854,0;501,0;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
855;855,0;855,0;321,0;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
856;856,0;856,0;171,0;;;hde-OM2-5;32;7;-1;-1;-1;normal;RF+B
857;857,0;857,0;888,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
858;858,0;858,0;56,0;;;hde-OM1-4;15;6;-1;-1;-1;normal;RF+B
859;859,0;859,0;626,0;;;mde-OM3-7;62;4;-1;-1;-1;normal;RF+B
860;860,0;860,0;754,0;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
861;861,0;861,0;190,0;;;hde-OM2-5;41;0;-1;-1;-1;normal;RF+B
862;862,0;862,0;305,0;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
863;863,0;863,0;6,0;;;hde-OM1-2;3;0;-1;-1;-1;normal;RF+B
864;864,0;864,0;805,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
865;865,0;865,0;447,0;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
866;866,0;866,0;677,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
867;867,0;867,0;553,0;;;mde-OM3-5;51;0;-1;-1;-1;normal;RF+B
868;868,0;868,0;485,0;;;mde-OM3-4;37;0;-1;-1;-1;normal;RF+B
869;869,0;869,0;748,0;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
870;870,0;870,0;434,0;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
871;871,0;871,0;1013,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
872;872,0;872,0;222,0;;;hde-OM2-6;45;0;-1;-1;-1;normal;RF+B
873;873,0;873,0;57,0;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
874;874,0;874,0;454,0;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
875;875,0;875,0;687,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
876;876,0;876,0;1013,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
877;877,0;877,0;454,0;;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
878;878,0;878,0;702,0;;;mde-OM3-10;65;9;-1;-1;-1;normal;RF+B
879;879,0;879,0;115,0;;;hde-OM2-1;6;2;-1;-1;-1;normal;RF+B
880;880,0;880,0;657,0;;;mde-OM3-9;63;2;-1;-1;-1;normal;RF+B
881;881,0;881,0;225,0;;;hde-OM2-6;46;0;-1;-1;-1;normal;RF+B
882;882,0;882,0;777,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
883;883,0;883,0;46,0;;;hde-OM1-3;7;9;-1;-1;-1;normal;RF+B
884;884,0;884,0;221,0;;;hde-OM2-6;45;6;-1;-1;-1;normal;RF+B
885;885,0;885,0;182,0;;;hde-OM2-5;44;0;-1;-1;-1;normal;RF+B
886;886,0;886,0;1024,0;;;mde-OM3-13;82;0;-1;-1;-1;normal;RF+B
887;887,0;887,0;751,0;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
888;888,0;888,0;604,0;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
889;889,0;889,0;1031,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
890;890,0;890,0;858,0;;;mde-OM3-13;48;8;-1;-1;-1;normal;RF+B
891;891,0;891,0;731,0;;;mde-OM3-12;73;3;-1;-1;-1;normal;RF+B
892;892,0;892,0;263,0;;;hde-OM3-3;43;4;-1;-1;-1;normal;RF+B
893;893,0;893,0;504,0;;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
894;894,0;894,0;559,0;;;mde-OM3-5;51;4;-1;-1;-1;normal;RF+B
895;895,0;895,0;442,0;;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
896;896,0;896,0;726,0;;;mde-OM3-12;73;0;-1;-1;-1;normal;RF+B
897;897,0;897,0;783,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
898;898,0;898,0;567,0;;;mde-OM3-5;50;6;-1;-1;-1;normal;RF+B
899;899,0;899,0;126,0;;;hde-OM2-1;13;8;-1;-1;-1;normal;RF+B
900;900,0;453,0;;;;mde-OM1-6;68;5;-1;-1;-1;normal;RF+B
901;901,0;411,0;;;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
902;902,0;837,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
903;903,0;938,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
904;904,0;272,0;;;;hde-OM3-3;49;0;-1;-1;-1;normal;RF+B
905;905,0;830,0;;;;mde-OM3-13;45;4;-1;-1;-1;normal;RF+B
906;906,0;936,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
907;907,0;108,0;;;;hde-OM2-1;15;9;-1;-1;-1;normal;RF+B
908;908,0;192,0;;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
909;909,0;706,0;;;;mde-OM3-11;71;0;-1;-1;-1;normal;RF+B
910;910,0;737,0;;;;mde-OM3-12;76;8;-1;-1;-1;normal;RF+B
911;911,0;598,0;;;;mde-OM3-6;53;6;-1;-1;-1;normal;RF+B
912;912,0;959,0;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
913;913,0;966,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
914;914,0;820,0;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
915;915,0;40,0;;;;hde-OM1-3;11;0;-1;-1;-1;normal;RF+B
916;916,0;827,0;;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
917;917,0;474,0;;;;mde-OM1-7;69;8;-1;-1;-1;normal;RF+B
918;918,0;228,0;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
919;919,0;375,0;;;;mde-OM1-3;41;0;-1;-1;-1;normal;RF+B
920;920,0;124,0;;;;hde-OM2-1;9;9;-1;-1;-1;normal;RF+B
921;921,0;287,0;;;;mde-OM1-2;34;0;-1;-1;-1;normal;RF+B
922;922,0;974,0;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
923;923,0;948,0;;;;mde-OM3-13;83;0;-1;-1;-1;normal;RF+B
924;924,0;993,0;;;;mde-OM3-13;47;5;-1;-1;-1;normal;RF+B
925;925,0;717,0;;;;mde-OM3-12;72;8;-1;-1;-1;normal;RF+B
926;926,0;772,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
927;927,0;581,0;;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
928;928,0;486,0;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
929;929,0;990,0;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
930;930,0;290,0;;;;mde-OM1-2;33;1;-1;-1;-1;normal;RF+B
931;931,0;492,0;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
932;932,0;961,0;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
933;933,0;610,0;;;;mde-OM3-6;51;1;-1;-1;-1;normal;RF+B
934;934,0;266,0;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
935;935,0;690,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
936;936,0;60,0;;;;hde-OM1-4;16;8;-1;-1;-1;normal;RF+B
937;937,0;427,0;;;;mde-OM1-4;59;0;-1;-1;-1;normal;RF+B
938;938,0;128,0;;;;hde-OM2-1;10;1;-1;-1;-1;normal;RF+B
939;939,0;967,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
940;940,0;516,0;;;;mde-OM3-4;32;4;-1;-1;-1;normal;RF+B
941;941,0;953,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
942;942,0;621,0;;;;mde-OM3-7;61;5;-1;-1;-1;normal;RF+B
943;943,0;496,0;;;;mde-OM3-4;32;9;-1;-1;-1;normal;RF+B
944;944,0;756,0;;;;mde-OM3-13;48;0;-1;-1;-1;normal;RF+B
945;945,0;456,0;;;;mde-OM1-6;62;3;-1;-1;-1;normal;RF+B
946;946,0;169,0;;;;hde-OM2-5;34;4;-1;-1;-1;normal;RF+B
947;947,0;449,0;;;;mde-OM1-5;61;0;-1;-1;-1;normal;RF+B
948;948,0;89,0;;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
949;949,0;987,0;;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
950;950,0;241,0;;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
951;951,0;414,0;;;;mde-OM1-4;57;4;-1;-1;-1;normal;RF+B
952;952,0;676,0;;;;mde-OM3-9;65;0;-1;-1;-1;normal;RF+B
953;953,0;395,0;;;;mde-OM1-4;56;0;-1;-1;-1;normal;RF+B
954;954,0;964,0;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
955;955,0;267,0;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
956;956,0;275,0;;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
957;957,0;206,0;;;;hde-OM2-5;42;7;-1;-1;-1;normal;RF+B
958;958,0;1019,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
959;959,0;29,0;;;;hde-OM1-3;14;0;-1;-1;-1;normal;RF+B
960;960,0;61,0;;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
961;961,0;315,0;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
962;962,0;199,0;;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
963;963,0;146,0;;;;hde-OM2-1;5;1;-1;-1;-1;normal;RF+B
964;964,0;603,0;;;;mde-OM3-6;54;5;-1;-1;-1;normal;RF+B
965;965,0;444,0;;;;mde-OM1-4;55;0;-1;-1;-1;normal;RF+B
966;966,0;930,0;;;;mde-OM3-13;60;5;-1;-1;-1;normal;RF+B
967;967,0;34,0;;;;hde-OM1-3;6;4;-1;-1;-1;normal;RF+B
968;968,0;767,0;;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
969;969,0;973,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
970;970,0;357,0;;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
971;971,0;845,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
972;972,0;112,0;;;;hde-OM2-1;13;0;-1;-1;-1;normal;RF+B
973;973,0;99,0;;;;hde-OM2-1;8;1;-1;-1;-1;normal;RF+B
974;974,0;355,0;;;;mde-OM1-3;50;0;-1;-1;-1;normal;RF+B
975;975,0;709,0;;;;mde-OM3-11;71;3;-1;-1;-1;normal;RF+B
976;976,0;747,0;;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
977;977,0;923,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
978;978,0;578,0;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
979;979,0;762,0;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
980;980,0;204,0;;;;hde-OM2-5;43;0;-1;-1;-1;normal;RF+B
981;981,0;39,0;;;;hde-OM1-3;6;0;-1;-1;-1;normal;RF+B
982;982,0;363,0;;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
983;983,0;382,0;;;;mde-OM1-3;38;0;-1;-1;-1;normal;RF+B
984;984,0;831,0;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
985;985,0;523,0;;;;mde-OM3-4;31;1;-1;-1;-1;normal;RF+B
986;986,0;701,0;;;;mde-OM3-10;65;5;-1;-1;-1;normal;RF+B
987;987,0;367,0;;;;mde-OM1-3;43;4;-1;-1;-1;normal;RF+B
988;988,0;248,0;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
989;989,0;366,0;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
990;990,0;406,0;;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
991;991,0;11,0;;;;hde-OM1-3;12;0;-1;-1;-1;normal;RF+B
992;992,0;160,0;;;;hde-OM2-3;34;0;-1;-1;-1;normal;RF+B
993;993,0;281,0;;;;mde-OM1-2;31;1;-1;-1;-1;normal;RF+B
994;994,0;118,0;;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
995;995,0;537,0;;;;mde-OM3-4;40;9;-1;-1;-1;normal;RF+B
996;996,0;795,0;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
997;997,0;570,0;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
998;998,0;804,0;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
999;999,0;421,0;;;;mde-OM1-4;56;2;-1;-1;-1;normal;RF+B
1000;1000,0;680,0;;;;mde-OM3-9;65;3;-1;-1;-1;normal;RF+B
1001;1001,0;736,0;;;;mde-OM3-12;73;6;-1;-1;-1;normal;RF+B
1002;1002,0;202,0;;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
1003;1003,0;205,0;;;;hde-OM2-5;37;0;-1;-1;-1;normal;RF+B
1004;1004,0;978,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1005;1005,0;83,0;;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
1006;1006,0;963,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1007;1007,0;631,0;;;;mde-OM3-7;61;7;-1;-1;-1;normal;RF+B
1008;1008,0;829,0;;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
1009;1009,0;607,0;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1010;1010,0;732,0;;;;mde-OM3-12;72;6;-1;-1;-1;normal;RF+B
1011;1011,0;415,0;;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
1012;1012,0;741,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1013;1013,0;397,0;;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
1014;1014,0;968,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1015;1015,0;880,0;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1016;1016,0;320,0;;;;mde-OM1-3;46;0;-1;-1;-1;normal;RF+B
1017;1017,0;594,0;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1018;1018,0;1020,0;;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
1019;1019,0;258,0;;;;hde-OM3-3;44;7;-1;-1;-1;normal;RF+B
1020;1020,0;188,0;;;;hde-OM2-5;35;7;-1;-1;-1;normal;RF+B
1021;1021,0;470,0;;;;mde-OM1-7;69;0;-1;-1;-1;normal;RF+B
1022;1022,0;808,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1023;1023,0;714,0;;;;mde-OM3-12;73;7;-1;-1;-1;normal;RF+B
1024;1024,0;875,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1025;1025,0;810,0;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
1026;1026,0;227,0;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
1027;1027,0;166,0;;;;hde-OM2-3;34;8;-1;-1;-1;normal;RF+B
1028;1028,0;985,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1029;1029,0;335,0;;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
1030;1030,0;790,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1031;1031,0;897,0;;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
1032;1032,0;1045,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1033;1033,0;854,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1034;1034,0;918,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1035;1035,0;618,0;;;;mde-OM3-7;60;1;-1;-1;-1;normal;RF+B
1036;1036,0;1037,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1037;1037,0;538,0;;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
1038;1038,0;605,0;;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
1039;1039,0;441,0;;;;mde-OM1-4;57;3;-1;-1;-1;normal;RF+B
1040;1040,0;27,0;;;;hde-OM1-3;6;9;-1;-1;-1;normal;RF+B
1041;1041,0;495,0;;;;mde-OM3-4;41;0;-1;-1;-1;normal;RF+B
1042;1042,0;21,0;;;;hde-OM1-3;5;1;-1;-1;-1;normal;RF+B
1043;1043,0;836,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1044;1044,0;376,0;;;;mde-OM1-3;54;3;-1;-1;-1;normal;RF+B
1045;1045,0;519,0;;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
1046;1046,0;461,0;;;;mde-OM1-6;62;6;-1;-1;-1;normal;RF+B
1047;1047,0;650,0;;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
1048;1048,0;871,0;;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
1049;1049,0;7,0;;;;hde-OM1-2;2;0;-1;-1;-1;normal;RF+B
1050;1050,0;1011,0;;;;mde-OM3-13;46;3;-1;-1;-1;normal;RF+B
1051;1051,0;939,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1052;1052,0;535,0;;;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
1053;1053,0;809,0;;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
1054;1054,0;141,0;;;;hde-OM2-1;14;1;-1;-1;-1;normal;RF+B
1055;1055,0;93,0;;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
1056;1056,0;860,0;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
1057;1057,0;708,0;;;;mde-OM3-11;71;7;-1;-1;-1;normal;RF+B
1058;1058,0;92,0;;;;hde-OM1-6;28;0;-1;-1;-1;normal;RF+B
1059;1059,0;887,0;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1060;1060,0;672,0;;;;mde-OM3-9;64;2;-1;-1;-1;normal;RF+B
1061;1061,0;288,0;;;;mde-OM1-2;33;2;-1;-1;-1;normal;RF+B
1062;1062,0;872,0;;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
1063;1063,0;996,0;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1064;1064,0;738,0;;;;mde-OM3-12;73;10;-1;-1;-1;normal;RF+B
1065;1065,0;394,0;;;;mde-OM1-4;54;5;-1;-1;-1;normal;RF+B
1066;1066,0;9,0;;;;hde-OM1-2;4;0;-1;-1;-1;normal;RF+B
1067;1067,0;387,0;;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
1068;1068,0;297,0;;;;mde-OM1-2;34;1;-1;-1;-1;normal;RF+B
1069;1069,0;207,0;;;;hde-OM2-5;38;0;-1;-1;-1;normal;RF+B
1070;1070,0;285,0;;;;mde-OM1-2;32;2;-1;-1;-1;normal;RF+B
1071;1071,0;725,0;;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
1072;1072,0;410,0;;;;mde-OM1-4;55;5;-1;-1;-1;normal;RF+B
1073;1073,0;588,0;;;;mde-OM3-6;53;3;-1;-1;-1;normal;RF+B
1074;1074,0;214,0;;;;hde-OM2-6;45;3;-1;-1;-1;normal;RF+B
1075;1075,0;175,0;;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
1076;1076,0;1042,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1077;1077,0;807,0;;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
1078;1078,0;1035,0;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1079;1079,0;234,0;;;;hde-OM3-1;41;3;-1;-1;-1;normal;RF+B
1080;1080,0;271,0;;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
1081;1081,0;125,0;;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
1082;1082,0;1044,0;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1083;1083,0;67,0;;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
1084;1084,0;956,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1085;1085,0;219,0;;;;hde-OM2-6;45;1;-1;-1;-1;normal;RF+B
1086;1086,0;137,0;;;;hde-OM2-1;12;8;-1;-1;-1;normal;RF+B
1087;1087,0;148,0;;;;hde-OM2-2;30;8;-1;-1;-1;normal;RF+B
1088;1088,0;571,0;;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
1089;1089,0;51,0;;;;hde-OM1-4;15;2;-1;-1;-1;normal;RF+B
1090;1090,0;813,0;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1091;1091,0;230,0;;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
1092;1092,0;438,0;;;;mde-OM1-4;56;1;-1;-1;-1;normal;RF+B
1093;1093,0;583,0;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1094;1094,0;637,0;;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
1095;1095,0;740,0;;;;mde-OM3-12;77;2;-1;-1;-1;normal;RF+B
1096;1096,0;868,0;;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
1097;1097,0;104,0;;;;hde-OM2-1;11;10;-1;-1;-1;normal;RF+B
1098;1098,0;72,0;;;;hde-OM1-5;21;5;-1;-1;-1;normal;RF+B
1099;1099,0;906,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1100;1100,0;819,0;;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
1101;1101,0;536,0;;;;mde-OM3-4;32;0;-1;-1;-1;normal;RF+B
1102;1102,0;774,0;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1103;1103,0;835,0;;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
1104;1104,0;294,0;;;;mde-OM1-2;32;0;-1;-1;-1;normal;RF+B
1105;1105,0;730,0;;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
1106;1106,0;842,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1107;1107,0;413,0;;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
1108;1108,0;884,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1109;1109,0;330,0;;;;mde-OM1-3;47;0;-1;-1;-1;normal;RF+B
1110;1110,0;525,0;;;;mde-OM3-4;43;7;-1;-1;-1;normal;RF+B
1111;1111,0;647,0;;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
1112;1112,0;614,0;;;;mde-OM3-7;62;0;-1;-1;-1;normal;RF+B
1113;1113,0;648,0;;;;mde-OM3-8;66;4;-1;-1;-1;normal;RF+B
1114;1114,0;1043,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1115;1115,0;981,0;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1116;1116,0;398,0;;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
1117;1117,0;245,0;;;;hde-OM3-3;48;10;-1;-1;-1;normal;RF+B
1118;1118,0;752,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1119;1119,0;833,0;;;;mde-OM3-13;46;5;-1;-1;-1;normal;RF+B
1120;1120,0;960,0;;;;mde-OM3-13;48;6;-1;-1;-1;normal;RF+B
1121;1121,0;904,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1122;1122,0;895,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1123;1123,0;324,0;;;;mde-OM1-3;36;0;-1;-1;-1;normal;RF+B
1124;1124,0;778,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1125;1125,0;386,0;;;;mde-OM1-4;54;2;-1;-1;-1;normal;RF+B
1126;1126,0;24,0;;;;hde-OM1-3;9;4;-1;-1;-1;normal;RF+B
1127;1127,0;109,0;;;;hde-OM2-1;9;7;-1;-1;-1;normal;RF+B
1128;1128,0;1028,0;;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
1129;1129,0;656,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1130;1130,0;65,0;;;;hde-OM1-5;20;2;-1;-1;-1;normal;RF+B
1131;1131,0;489,0;;;;mde-OM3-4;35;7;-1;-1;-1;normal;RF+B
1132;1132,0;42,0;;;;hde-OM1-3;11;9;-1;-1;-1;normal;RF+B
1133;1133,0;58,0;;;;hde-OM1-4;15;0;-1;-1;-1;normal;RF+B
1134;1134,0;262,0;;;;hde-OM3-3;43;1;-1;-1;-1;normal;RF+B
1135;1135,0;403,0;;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
1136;1136,0;585,0;;;;mde-OM3-6;51;2;-1;-1;-1;normal;RF+B
1137;1137,0;401,0;;;;mde-OM1-4;54;3;-1;-1;-1;normal;RF+B
1138;1138,0;463,0;;;;mde-OM1-6;62;8;-1;-1;-1;normal;RF+B
1139;1139,0;359,0;;;;mde-OM1-3;37;0;-1;-1;-1;normal;RF+B
1140;1140,0;1018,0;;;;mde-OM3-13;60;1;-1;-1;-1;normal;RF+B
1141;1141,0;653,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1142;1142,0;734,0;;;;mde-OM3-12;73;5;-1;-1;-1;normal;RF+B
1143;1143,0;907,0;;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
1144;1144,0;886,0;;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
1145;1145,0;131,0;;;;hde-OM2-1;7;5;-1;-1;-1;normal;RF+B
1146;1146,0;645,0;;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
1147;1147,0;356,0;;;;mde-OM1-3;37;10;-1;-1;-1;normal;RF+B
1148;1148,0;602,0;;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
1149;1149,0;319,0;;;;mde-OM1-3;51;9;-1;-1;-1;normal;RF+B
1150;1150,0;542,0;;;;mde-OM3-4;31;3;-1;-1;-1;normal;RF+B
1151;1151,0;686,0;;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
1152;1152,0;892,0;;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
1153;1153,0;1038,0;;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
1154;1154,0;501,0;;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
