#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,Method,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
122.98148148148148,0.13283080815685458,250.0,20.77777777777778,0.21207625232960017,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.2,0.9
122.98148148148148,0.13386523068670544,250.0,20.77777777777778,0.22098975655919711,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.25,0.7
122.98148148148148,0.13389537166335017,250.0,20.77777777777778,0.2219799074307425,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.25,0.75
122.98148148148148,0.13396209983478924,250.0,20.77777777777778,0.2250896588669147,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.25,0.8
122.98148148148148,0.13369955962731367,250.0,20.77777777777778,0.221738685745104,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.25,0.85
122.98148148148148,0.13283080815685458,250.0,20.77777777777778,0.21207625232960017,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.25,0.9
147.57777777777778,0.1251626657515863,250.0,24.933333333333334,0.2546706134252685,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.3,0.7
147.57777777777778,0.12519883492356,250.0,24.933333333333334,0.255858794471123,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.3,0.75
147.57777777777778,0.12527890872928682,250.0,24.933333333333334,0.2595904961945296,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.3,0.8
147.57777777777778,0.12526503246204637,250.0,24.933333333333334,0.25506026986893576,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.3,0.85
147.57777777777778,0.12422253069749543,250.0,24.933333333333334,0.24346534977033119,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.3,0.9
147.57777777777778,0.1251626657515863,250.0,24.933333333333334,0.2546706134252685,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.35,0.7
147.57777777777778,0.12519883492356,250.0,24.933333333333334,0.255858794471123,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.35,0.75
147.57777777777778,0.12527890872928682,250.0,24.933333333333334,0.2595904961945296,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.35,0.8
147.57777777777778,0.12526503246204637,250.0,24.933333333333334,0.25506026986893576,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.35,0.85
147.57777777777778,0.12422253069749543,250.0,24.933333333333334,0.24346534977033119,34,16,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.35,0.9
170.28205128205127,0.12601814899269387,250.0,28.76923076923077,0.287981041692158,34,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.4,0.7
170.28205128205127,0.1260544500329082,250.0,28.76923076923077,0.28898741160953706,34,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.4,0.75
170.28205128205127,0.12610560572191343,250.0,28.76923076923077,0.289277412856981,34,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.4,0.8
170.28205128205127,0.12608959464432828,250.0,28.76923076923077,0.284050228635142,34,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.4,0.85
170.28205128205127,0.12610299497516955,250.0,28.76923076923077,0.2710378376016353,34,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.4,0.9
94.41509433962264,0.10891610477772228,250.0,15.358490566037736,0.1930894842875489,23,24,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.2,0.7
94.41509433962264,0.10649857429608763,250.0,15.358490566037736,0.19314481927465263,23,24,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.2,0.75
94.41509433962264,0.1065539755285225,250.0,15.358490566037736,0.19577806102948414,23,24,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.2,0.8
94.41509433962264,0.10372117807251358,250.0,15.358490566037736,0.19141070820210568,23,24,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.2,0.85
94.41509433962264,0.10298323021212198,250.0,15.358490566037736,0.1835259271576885,23,24,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.2,0.9
102.12244897959184,0.11086818535069078,250.0,16.612244897959183,0.21732230529127228,23,20,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.25,0.7
102.12244897959184,0.10828506349671502,250.0,16.612244897959183,0.21649280147744263,23,20,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.25,0.75
102.12244897959184,0.10834498727873643,250.0,16.612244897959183,0.2193410017428726,23,20,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.25,0.8
102.12244897959184,0.10823497075716222,250.0,16.612244897959183,0.21624942371698053,23,20,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.25,0.85
102.12244897959184,0.10743678225510601,250.0,16.612244897959183,0.2077209870771007,23,20,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.25,0.9
108.78260869565217,0.10653058513254222,250.0,17.695652173913043,0.22806601179534394,23,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.3,0.7
108.78260869565217,0.10377899880982895,250.0,17.695652173913043,0.2271824099066993,23,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.3,0.75
108.78260869565217,0.10384283066459092,250.0,17.695652173913043,0.23021636236335297,23,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.3,0.8
108.78260869565217,0.10382384740739133,250.0,17.695652173913043,0.22675716232074372,23,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.3,0.85
108.78260869565217,0.10297360313346186,250.0,17.695652173913043,0.2176725232913065,23,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.3,0.9
113.72727272727273,0.10625168788966434,250.0,18.5,0.23973879161842293,23,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.35,0.7
113.72727272727273,0.10628547361583647,250.0,18.5,0.24121979826879877,23,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.35,0.75
113.72727272727273,0.10635220691854218,250.0,18.5,0.24439165765530033,23,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.35,0.8
113.72727272727273,0.10633236078601532,250.0,18.5,0.24077522124711795,23,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.35,0.85
113.72727272727273,0.10544346904508907,250.0,18.5,0.23127764407997906,23,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.35,0.9
131.68421052631578,0.10593213445627173,250.0,21.42105263157895,0.2801539404472175,23,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.4,0.7
131.68421052631578,0.10596660845125927,250.0,21.42105263157895,0.28155695428173877,23,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.4,0.75
131.68421052631578,0.1060086099643373,250.0,21.42105263157895,0.2817950605691138,23,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.4,0.8
131.68421052631578,0.10598563023193774,250.0,21.42105263157895,0.2776076078859552,23,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.4,0.85
131.68421052631578,0.10599663260883896,250.0,21.42105263157895,0.26692374998476026,23,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.15,,,,0.4,0.9
74.84,0.09013573772950421,250.0,12.08,0.17056323458146092,15,21,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.2,0.7
74.84,0.0889022079903149,250.0,12.08,0.16694479416082328,15,21,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.2,0.75
74.84,0.08898191388631695,250.0,12.08,0.1681228705098473,15,21,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.2,0.8
74.84,0.08745923806533716,250.0,12.08,0.1650578351593144,15,21,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.2,0.85
74.84,0.08699115749709485,250.0,12.08,0.15882515461432892,15,21,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.2,0.9
81.34782608695652,0.09220649793316843,250.0,13.130434782608695,0.19447835511753542,15,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.25,0.7
81.34782608695652,0.09088261935450422,250.0,13.130434782608695,0.19007158899516685,15,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.25,0.75
81.34782608695652,0.09096925619798472,250.0,13.130434782608695,0.19135210676584513,15,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.25,0.8
81.34782608695652,0.09088751569269515,250.0,13.130434782608695,0.1888899202607262,15,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.25,0.85
81.34782608695652,0.0903787324663448,250.0,13.130434782608695,0.18211526749443757,15,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.25,0.9
87.02325581395348,0.0895073548081859,250.0,14.046511627906977,0.21206072485410993,15,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.3,0.7
87.02325581395348,0.08809111260775444,250.0,14.046511627906977,0.20734650993250628,15,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.3,0.75
87.02325581395348,0.08818379388217547,250.0,14.046511627906977,0.20871636615230166,15,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.3,0.8
87.02325581395348,0.08816639054668668,250.0,14.046511627906977,0.2059640134771928,15,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.3,0.85
87.02325581395348,0.08762211081617233,250.0,14.046511627906977,0.19871671051790735,15,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.3,0.9
91.26829268292683,0.09000166223750818,250.0,14.731707317073171,0.2255425071553752,15,12,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.35,0.7
91.26829268292683,0.09007803679310916,250.0,14.731707317073171,0.2218886961338664,15,12,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.35,0.75
91.26829268292683,0.09012684576423055,250.0,14.731707317073171,0.22396416671049268,15,12,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.35,0.8
91.26829268292683,0.09010859348554717,250.0,14.731707317073171,0.22107755292928094,15,12,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.35,0.85
91.26829268292683,0.08953776352427606,250.0,14.731707317073171,0.21347672299637177,15,12,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.35,0.9
103.94444444444444,0.08975859776361611,250.0,16.77777777777778,0.2643104742450201,15,7,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.4,0.7
103.94444444444444,0.08978712175516763,250.0,16.77777777777778,0.26557338647713835,15,7,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.4,0.75
103.94444444444444,0.08982037295302107,250.0,16.77777777777778,0.2657618872879768,15,7,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.4,0.8
103.94444444444444,0.08979958563563167,250.0,16.77777777777778,0.26247435492604126,15,7,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.4,0.85
103.94444444444444,0.08980829585067847,250.0,16.77777777777778,0.25401630075426196,15,7,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.2,,,,0.4,0.9
53.041666666666664,0.07519949667207008,250.0,8.8125,0.14700113320070698,9,19,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.2,0.7
53.041666666666664,0.07384813860207796,250.0,8.8125,0.14109943544252176,9,19,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.2,0.75
53.041666666666664,0.07391168437909938,250.0,8.8125,0.14119185831933032,9,19,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.2,0.8
53.041666666666664,0.07239090969521347,250.0,8.8125,0.13874247672786133,9,19,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.2,0.85
53.041666666666664,0.07214620747963359,250.0,8.8125,0.13510788734256496,9,19,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.2,0.9
57.86363636363637,0.07600654224340685,250.0,9.613636363636363,0.16986129545380727,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.25,0.7
57.86363636363637,0.07455001690207258,250.0,9.613636363636363,0.16292787015858076,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.25,0.75
57.86363636363637,0.0746193395679141,250.0,9.613636363636363,0.1630286951150992,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.25,0.8
57.86363636363637,0.07460517009016741,250.0,9.613636363636363,0.1612655331128415,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.25,0.85
57.86363636363637,0.07433822221862571,250.0,9.613636363636363,0.15730052651070003,9,15,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.25,0.9
63.65,0.07534991631966584,250.0,10.575,0.1951440557840185,9,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.3,0.7
63.65,0.07381861164993976,250.0,10.575,0.1897615349403584,9,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.3,0.75
63.65,0.07389486658236544,250.0,10.575,0.1898724423925287,9,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.3,0.8
63.65,0.07387928015684407,250.0,10.575,0.18793296419004524,9,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.3,0.85
63.65,0.07368685965125715,250.0,10.575,0.18279859771143417,9,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.3,0.9
67.0,0.07513811967822304,250.0,11.131578947368421,0.20879983831590518,9,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.35,0.7
67.0,0.07521121401004276,250.0,11.131578947368421,0.20452626347381808,9,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.35,0.75
67.0,0.07523926849196118,250.0,11.131578947368421,0.2053322312179573,9,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.35,0.8
67.0,0.07522286172825447,250.0,11.131578947368421,0.20329067521534314,9,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.35,0.85
67.0,0.07502031382763667,250.0,11.131578947368421,0.19788607892206828,9,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.35,0.9
72.74285714285715,0.0753055418541027,250.0,12.085714285714285,0.23653239413816313,9,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.4,0.7
72.74285714285715,0.07532679087073649,250.0,12.085714285714285,0.23760711285246883,9,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.4,0.75
72.74285714285715,0.0753495916921217,250.0,12.085714285714285,0.2377363705513295,9,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.4,0.8
72.74285714285715,0.07533177863438299,250.0,12.085714285714285,0.23551982403420557,9,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.4,0.85
72.74285714285715,0.07533775135327224,250.0,12.085714285714285,0.22972001545927126,9,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.25,,,,0.4,0.9
53.06521739130435,0.0703471079910557,250.0,8.543478260869565,0.14973440008494107,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.2,0.7
53.06521739130435,0.06895390983847509,250.0,8.543478260869565,0.14310242806342008,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.2,0.75
53.06521739130435,0.06902021847536698,250.0,8.543478260869565,0.14319886932617681,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.2,0.8
53.06521739130435,0.06900666506187014,250.0,8.543478260869565,0.1415123665414086,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.2,0.85
53.06521739130435,0.0687953332513124,250.0,8.543478260869565,0.1373837257844666,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.2,0.9
56.76744186046512,0.07190214800962696,250.0,9.13953488372093,0.16931719876196358,7,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.25,0.7
56.76744186046512,0.07041174998593606,250.0,9.13953488372093,0.16222253101801085,7,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.25,0.75
56.76744186046512,0.07048268480679716,250.0,9.13953488372093,0.16232570074095992,7,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.25,0.8
56.76744186046512,0.07046818580631217,250.0,9.13953488372093,0.16052153497120789,7,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.25,0.85
56.76744186046512,0.07024210991594809,250.0,9.13953488372093,0.15610484951029316,7,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.25,0.9
61.025,0.07205343101835324,250.0,9.825,0.18885531188411284,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.3,0.7
61.025,0.07052212634862716,250.0,9.825,0.18347279104045275,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.3,0.75
61.025,0.07059838128105284,250.0,9.825,0.18358369849262302,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.3,0.8
61.025,0.07058279485553147,250.0,9.825,0.18164422029013957,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.3,0.85
61.025,0.07039037434994456,250.0,9.825,0.1765098538115285,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.3,0.9
64.23684210526316,0.07166813515052556,250.0,10.342105263157896,0.20218010789495183,7,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.35,0.7
64.23684210526316,0.07174122948234528,250.0,10.342105263157896,0.19790653305286476,7,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.35,0.75
64.23684210526316,0.0717692839642637,250.0,10.342105263157896,0.19871250079700395,7,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.35,0.8
64.23684210526316,0.07175287720055701,250.0,10.342105263157896,0.19667094479438976,7,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.35,0.85
64.23684210526316,0.07155032929993921,250.0,10.342105263157896,0.19126634850111496,7,9,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.35,0.9
69.74285714285715,0.07153813008117402,250.0,11.228571428571428,0.22934525825255672,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.4,0.7
69.74285714285715,0.07155937909780781,250.0,11.228571428571428,0.23041997696686234,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.4,0.75
69.74285714285715,0.07158217991919302,250.0,11.228571428571428,0.23054923466572305,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.4,0.8
69.74285714285715,0.0715643668614543,250.0,11.228571428571428,0.22833268814859914,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.4,0.85
69.74285714285715,0.07157033958034356,250.0,11.228571428571428,0.22253287957366477,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.3,,,,0.4,0.9
44.58695652173913,0.06755216974420677,250.0,7.456521739130435,0.13700040474839617,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.2,0.7
44.58695652173913,0.06615589389473842,250.0,7.456521739130435,0.13028311005996693,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.2,0.75
44.58695652173913,0.06621786541886682,250.0,7.456521739130435,0.13035496426044044,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.2,0.8
44.58695652173913,0.06620566946629568,250.0,7.456521739130435,0.12911163579013243,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.2,0.85
44.58695652173913,0.06599320154073184,250.0,7.456521739130435,0.12608621949037901,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.2,0.9
47.69767441860465,0.0689122140711374,250.0,7.976744186046512,0.1556947851461248,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.25,0.7
47.69767441860465,0.0674185236275201,250.0,7.976744186046512,0.14850884199106096,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.25,0.75
47.69767441860465,0.06748481874635513,250.0,7.976744186046512,0.1485857092752884,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.25,0.8
47.69767441860465,0.06747177191337206,250.0,7.976744186046512,0.14725563695821478,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.25,0.85
47.69767441860465,0.06724448064416425,250.0,7.976744186046512,0.1440191451026646,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.25,0.9
52.58974358974359,0.06913641234305332,250.0,8.794871794871796,0.18637047922778072,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.3,0.7
52.58974358974359,0.06756221334700512,250.0,8.794871794871796,0.18074930803741704,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.3,0.75
52.58974358974359,0.06763530796520785,250.0,8.794871794871796,0.1808340591456678,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.3,0.8
52.58974358974359,0.06762092299550855,250.0,8.794871794871796,0.1793675691550482,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.3,0.85
52.58974358974359,0.0674222285977199,250.0,8.794871794871796,0.17540279135725928,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.3,0.9
55.432432432432435,0.0685830263882411,250.0,9.27027027027027,0.19992108958181362,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.35,0.7
55.432432432432435,0.06865426991668201,250.0,9.27027027027027,0.1954259358878383,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.35,0.75
55.432432432432435,0.06867769054170307,250.0,9.27027027027027,0.19622311884492633,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.35,0.8
55.432432432432435,0.06866252800607407,250.0,9.27027027027027,0.194677359125084,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.35,0.85
55.432432432432435,0.06845309337056711,250.0,9.27027027027027,0.19049826901390107,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.35,0.9
60.3235294117647,0.06817698216135412,250.0,10.088235294117647,0.22768588980465937,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.4,0.7
60.3235294117647,0.06819469220621725,250.0,10.088235294117647,0.22867678134356878,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.4,0.75
60.3235294117647,0.06821229578155144,250.0,10.088235294117647,0.22877657589048328,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.4,0.8
60.3235294117647,0.06819579537513165,250.0,10.088235294117647,0.22709442560712545,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.4,0.85
60.3235294117647,0.06820040666545057,250.0,10.088235294117647,0.22261663222206585,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.35,,,,0.4,0.9
44.58695652173913,0.06755216974420677,250.0,7.456521739130435,0.13700040474839617,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.2,0.7
44.58695652173913,0.06615589389473842,250.0,7.456521739130435,0.13028311005996693,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.2,0.75
44.58695652173913,0.06621786541886682,250.0,7.456521739130435,0.13035496426044044,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.2,0.8
44.58695652173913,0.06620566946629568,250.0,7.456521739130435,0.12911163579013243,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.2,0.85
44.58695652173913,0.06599320154073184,250.0,7.456521739130435,0.12608621949037901,6,17,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.2,0.9
47.69767441860465,0.0689122140711374,250.0,7.976744186046512,0.1556947851461248,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.25,0.7
47.69767441860465,0.0674185236275201,250.0,7.976744186046512,0.14850884199106096,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.25,0.75
47.69767441860465,0.06748481874635513,250.0,7.976744186046512,0.1485857092752884,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.25,0.8
47.69767441860465,0.06747177191337206,250.0,7.976744186046512,0.14725563695821478,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.25,0.85
47.69767441860465,0.06724448064416425,250.0,7.976744186046512,0.1440191451026646,6,14,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.25,0.9
52.58974358974359,0.06913641234305332,250.0,8.794871794871796,0.18637047922778072,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.3,0.7
52.58974358974359,0.06756221334700512,250.0,8.794871794871796,0.18074930803741704,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.3,0.75
52.58974358974359,0.06763530796520785,250.0,8.794871794871796,0.1808340591456678,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.3,0.8
52.58974358974359,0.06762092299550855,250.0,8.794871794871796,0.1793675691550482,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.3,0.85
52.58974358974359,0.0674222285977199,250.0,8.794871794871796,0.17540279135725928,6,10,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.3,0.9
55.432432432432435,0.0685830263882411,250.0,9.27027027027027,0.19992108958181362,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.35,0.7
55.432432432432435,0.06865426991668201,250.0,9.27027027027027,0.1954259358878383,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.35,0.75
55.432432432432435,0.06867769054170307,250.0,9.27027027027027,0.19622311884492633,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.35,0.8
55.432432432432435,0.06866252800607407,250.0,9.27027027027027,0.194677359125084,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.35,0.85
55.432432432432435,0.06845309337056711,250.0,9.27027027027027,0.19049826901390107,6,8,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.35,0.9
60.3235294117647,0.06817698216135412,250.0,10.088235294117647,0.22768588980465937,6,5,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.4,,,,0.4,0.7
